jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;sex;rl070;K001010;K001020;K001030;K001060;K001070;K001080;K002010;K002020;K002030;K002060;K002070;K002080;K003000;K004000;K005000;K006000;K007000;K008000;K008010;K009000;K009010;K013010;K013020;K013030;K013040;K013050;k011000nu;k012000nu;K015000
2019;5680100;568010003;8386;3;838603;322,80458;0;2;386,23402;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5683100;568310004;2224;4;222404;612,59227;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;5683800;568380004;6840;3;684003;1596,06788;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;33;2;-3;1;1;1;1;1;1;1;-3
2019;5685400;568540003;7286;3;728603;518,5591;8;1;450,92048;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;7;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5685400;568540004;7286;4;728604;518,5591;4;2;606,54477;-3;1;-3;2;2;1;-3;25;-3;-3;-3;7;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5687800;568780003;1072;3;107203;579,68835;1;1;534,44203;1;-3;-3;2;2;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;6;6;-3
2019;5689500;568950003;806;3;80603;1004,27619;10;2;1019,14697;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;12;-3;-3;-3;-3;-3;1;1;2;2;1;6;6;2015
2019;5689500;568950004;806;4;80604;1004,27619;8;2;873,28273;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;12;-3;-3;-3;-3;-3;1;1;2;2;1;6;6;2015
2019;5689500;568950005;806;5;80605;1004,27619;8;1;873,28273;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;12;-3;-3;-3;-3;-3;1;1;2;2;1;6;6;2015
2019;5689500;568950006;806;6;80606;1004,27619;8;1;873,28273;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;1;12;-3;-3;-3;-3;-3;1;1;2;2;1;6;6;2015
2019;5689500;568950007;806;7;80607;1004,27619;7;1;985,38592;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;1;12;-3;-3;-3;-3;-3;1;1;2;2;1;6;6;2015
2019;5689500;568950008;806;8;80608;1004,27619;3;1;734,02003;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;2;2;1;6;6;2015
2019;5692000;569200002;257;2;25702;323,42115;11;2;348,4011;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;1;15;-3;-3;-3;-3;-3;1;3;1;1;1;2;2;2014
2019;5692000;569200003;257;3;25703;323,42115;8;2;281,23549;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;20;-3;-3;-3;-3;-3;1;3;1;1;1;2;2;-3
2019;5692000;569200004;257;4;25704;323,42115;5;1;345,67309;-3;1;-3;2;2;2;-3;50;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;1;2;2;2014
2019;5694200;569420006;4630;6;463006;1180,74041;10;1;1271,9368;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;27;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;2;2;-3
2019;5694300;569430002;8026;2;802602;210,25351;7;2;206,29868;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;4;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5694900;569490002;6541;2;654102;176,99989;11;2;177,13431;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;32;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;2;2;-3
2019;5695100;569510003;400;3;40003;857,35678;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;32;2;-3;2;2;1;2;1;1;1;-3
2019;5696500;569650003;952;3;95203;780,88257;7;1;679,02761;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5696500;569650004;952;4;95204;780,88257;5;1;873,27386;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5696500;569650005;952;5;95205;780,88257;0;1;883,52396;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5698300;569830003;6282;3;628203;667,00552;3;1;487,51073;2;1;-3;2;2;1;-3;20;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5698300;569830004;6282;4;628204;667,00552;0;1;754,6786;1;-3;-3;2;2;2;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5699000;569900002;2815;2;281502;179,05411;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;32;2;-3;1;1;1;1;1;1;1;-3
2019;5699000;569900003;2815;3;281503;179,05411;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5704600;570460003;5108;3;510803;777,03102;7;1;675,67844;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;-2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;-3
2019;5704600;570460004;5108;4;510804;777,03102;4;1;908,8725;-3;1;-3;2;2;2;-3;35;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;-3
2019;5708500;570850004;4752;4;475204;444,24282;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;41;2;-3;1;1;1;1;1;1;1;-3
2019;5708500;570850005;4752;5;475205;444,24282;11;2;444,58019;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5708500;570850006;4752;6;475206;444,24282;7;1;435,88669;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5708500;570850007;4752;7;475207;444,24282;4;1;496,80407;-3;1;-3;2;2;2;-3;15;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5708600;570860003;535;3;53503;432,78658;0;1;517,82692;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5711100;571110003;7315;3;731503;507,33768;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5711100;571110004;7315;4;731504;507,33768;11;1;507,72296;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5713800;571380002;866;3;86603;1146,05985;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;38;2;-3;1;3;1;1;1;2;2;2017
2019;5714300;571430002;7671;2;767102;149,66612;2;2;137,98425;2;2;-3;1;2;1;-3;-3;-3; ;-3;8;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5715900;571590003;836;3;83603;566,84812;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;25;2;-3;1;1;1;1;1;1;1;-3
2019;5715900;571590004;836;4;83604;566,84812;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;25;2;-3;1;1;1;1;1;1;1;-3
2019;5717000;571700003;6838;3;683803;554,22988;11;1;597,03672;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;10;5;31;1;1;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5717000;571700004;6838;4;683804;554,22988;8;2;481,93852;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;12;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5717600;571760003;8334;3;833403;413,89799;12;1;414,21231;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3; ;5;33;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5717600;571760004;8334;4;833404;413,89799;9;1;420,02676;-3;-3;2;2;2;1;-3;-3;-3;-3;-3; ;1;24;1;4;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5719900;571990003;5942;3;594203;670,14975;2;1;489,80882;2;1;-3;2;2;1;-3;20;-3;-3;-3;15;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5720300;572030003;7044;3;704403;514,89849;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;5720300;572030004;7044;4;704404;514,89849;8;1;472,90317;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5720300;572030005;7044;5;704405;514,89849;6;1;505,21333;-3;1;-3;2;2;1;-3;8;-3;-3;-3;1;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5721500;572150003;6788;3;678803;571,35179;11;2;571,78569;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;31;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5721500;572150004;6788;4;678804;571,35179;9;1;524,75212;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5721600;572160003;9266;3;926603;541,24035;0;1;647,5913;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5721900;572190002;1326;3;132603;186,91875;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;38;2;-3;1;1;1;1;1;1;1;-3
2019;5722400;572240003;5552;3;555203;456,22932;12;2;456,57578;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;28;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5722400;572240004;5552;4;555204;456,22932;8;1;419,01908;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5722800;572280003;3665;3;366503;600,59339;0;2;718,60691;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5725400;572540003;7836;3;783603;425,37297;10;2;431,67166;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;20;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5725400;572540004;7836;4;783604;425,37297;6;2;454,63937;-3;1;2;2;2;1;-3;25;-3;-3;-3;20;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5727900;572790003;2539;3;253903;1755,22287;4;2;1962,89468;-3;1;-3;2;2;2;-3;50;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;6;6;2017
2019;5728700;572870003;8638;3;863803;471,99817;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;31;1;2;1;1;1;1;1;1;1;-3
2019;5728700;572870004;8638;4;863804;471,99817;10;1;508,45371;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;1;4;31;1;9;-3;-3;-3;-3;-3;1;1;1;1;1;6;6;-3
2019;5728700;572870005;8638;5;863805;471,99817;6;1;463,11996;-3;1;-3;2;2;1;-3;9;-3;-3;-3;3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5729200;572920004;3983;4;398304;554,11431;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;32;2;-3;1;1;1;1;1;1;1;-3
2019;5730000;573000003;6291;3;629103;729,24061;0;2;872,53265;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5734200;573420002;5084;2;508402;147,35536;4;1;172,35764;-3;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5735600;573560003;9202;3;920203;735,90935;0;2;832,63934;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;5736500;573650004;2240;4;224004;1204,92658;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;1;1;1;1;1;6;6;-3
2019;5737700;573770003;1269;3;126903;724,21887;8;2;629,75488;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;12;1;21;1; ;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5737900;573790004;5412;4;541204;940,03648;11;2;940,75037;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;33;1;17;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5739000;573900003;638;4;63804;1048,47345;12;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;34;2;-3;1;1;1;1;1;1;1;-3
2019;5739000;573900004;638;3;63803;1048,47345;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;36;2;-3;1;1;1;1;1;1;1;-3
2019;5739000;573900005;638;5;63805;1048,47345;9;1;1063,99868;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5743700;574370003;2990;3;299003;536,53612;3;1;627,57202;-3;1;-3;2;2;2;-3;40;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5743700;574370004;2990;4;299004;536,53612;1;2;607,05993;1;-3;-3;2;2;2;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5744200;574420003;2546;5;254605;969,55419;1;2;1096,9951;1;-3;-3;2;2;1;40;-3;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;2;1;1;1;2;2;-3
2019;5744200;574420004;2546;3;254603;969,55419;8;1;843,08971;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;10;1;25;1;25;-3;-3;-3;-3;-3;1;2;1;1;1;2;2;2010
2019;5744200;574420005;2546;4;254604;969,55419;3;2;1134,06172;-3;1;-3;2;2;1;-3;40;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;2;1;1;1;2;2;-3
2019;5744500;574450002;4654;2;465402;396,35618;11;2;426,96939;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;6;6;2016
2019;5745800;574580003;3750;3;375003;646,12494;2;2;595,69306;2;1;-3;2;2;1;-3;18;-3;-3;-3;14;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5746600;574660003;5350;3;535003;488,98401;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;5746600;574660004;5350;4;535004;488,98401;11;1;526,75148;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;29;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5746600;574660005;5350;5;535005;488,98401;8;2;425,20304;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5748300;574830003;8299;3;829903;384,5157;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;33;2;-3;1;3;1;1;1;1;1;-3
2019;5748300;574830004;8299;4;829904;384,5157;11;1;384,80771;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;31;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5748600;574860003;6582;3;658203;718,85924;4;1;840,83051;-3;1;-3;2;2;1;-3;30;-3;-3;-3;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5748700;574870003;6454;3;645403;364,72273;9;1;334,97581;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;5748900;574890003;1585;3;158503;338,52721;12;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;28;2;-3;1;1;1;1;1;1;1;-3
2019;5748900;574890004;1585;4;158504;338,52721;11;1;364,6739;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5752800;575280003;6813;3;681303;652,83369;4;2;730,07468;-3;1;-3;2;1;1;-3;20;-3;-3;25;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5752800;575280004;6813;4;681304;652,83369;3;2;477,15261;2;1;-3;2;1;1;-3;20;-3;-3;25;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5754200;575420003;5165;3;516503;569,18302;2;1;416,01279;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5755800;575580003;1656;3;165603;956,37618;6;2;1022,17654;-3;1;2;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5756800;575680003;7004;3;700403;558,29225;2;2;408,05279;2;1;-3;2;2;1;-3;18;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5756800;575680004;7004;4;700404;558,29225;1;2;631,67575;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5756800;575680005;7004;5;700405;558,29225;1;2;631,67575;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5758900;575890003;1531;3;153103;1311,76592;11;2;1413,08227;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;31;1;13;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5758900;575890004;1531;4;153104;1311,76592;9;1;1204,77779;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;13;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5758900;575890005;1531;5;153105;1311,76592;6;2;1402,01771;-3;2;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;1;15;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5759700;575970003;8223;3;822303;621,75756;1;1;703,48311;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;2;3;1;2;-3;1;1;-3
2019;5760700;576070004;6434;4;643404;1118,31139;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;34;2;-3;1;1;1;1;1;1;1;-3
2019;5762300;576230003;9003;3;900303;567,03665;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;45;2;-3;1;1;1;3;1;1;1;-3
2019;5762300;576230004;9003;4;900304;567,03665;0;1;678,45644;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;1;1;1;-3
2019;5762600;576260004;9131;4;913104;572,86391;12;2;573,29895;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;4;4; ;1;4;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5763500;576350002;6617;2;661702;92,71548;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;5763800;576380003;7938;3;793803;890,28283;2;2;820,79373;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5763800;576380004;7938;4;793804;890,28283;0;1;1065,21883;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5764200;576420003;8142;3;814203;1084,21239;0;2;1297,25455;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;2;2;-3
2019;5765900;576590003;4710;3;471003;662,18239;2;2;483,98553;2;2;-3;1;2;1;-3;-3;-3;18;-3;6;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5766100;576610003;9221;3;922103;1000,14424;1;1;1131,60599;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5766500;576650003;5956;3;595603;495,18141;7;2;430,59208;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;10;1;25;1;15;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5767500;576750003;5111;3;511103;482,81128;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;35;2;-3;1;1;1;3;1;1;1;-3
2019;5775100;577510003;3145;3;314503;631,87189;4;1;739,08372;-3;1;-3;1;2;2;-3;25;-3;12;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5776100;577610003;1719;3;171903;524,06561;10;1;564,54266;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;3;4;31;1;3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5776100;577610004;1719;4;171904;524,06561;9;1;481,32262;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;3;1;24;1;5;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5776900;577690003;3812;3;381203;504,86103;5;2;564,59441;-3;1;-3;2;2;1;-3;20;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5776900;577690004;3812;4;381204;504,86103;4;2;590,5225;-3;1;-3;2;2;1;-3;20;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5778800;577880003;7349;3;734903;584,6339;3;1;427,30576;2;1;-3;2;2;1;-3;16;-3;-3;-3;9;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;5781100;578110002;4060;2;406002;116,08254;6;1;113,89905;-3;1;-3;2;2;1;-3;9;-3;-3;-3;15;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5781400;578140005;8996;4;899604;1073,92758;12;2;1074,74314;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;32;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5781900;578190003;2278;3;227803;1401,78273;4;1;1567,63674;-3;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5781900;578190004;2278;4;227804;1401,78273;2;1;1024,55541;2;2;-3;2;2;1;-3;-3;-3;-3;-3;14;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5782500;578250003;846;3;84603;440,30947;11;1;440,64385;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;11;4;28;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5782500;578250004;846;4;84604;440,30947;9;2;404,39766;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;15;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5782500;578250005;846;5;84605;440,30947;9;1;404,39766;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;15;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5783400;578340003;7434;3;743403;669,8343;3;2;783,48735;-3;1;-3;2;2;2;-3;35;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5783400;578340004;7434;4;743404;669,8343;0;2;757,87919;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;5784700;578470004;2187;3;218703;834,66474;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;28;2;-3;1;1;1;1;1;1;1;-3
2019;5784700;578470005;2187;4;218704;834,66474;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;29;2;-3;1;1;1;1;1;1;1;-3
2019;5785200;578520002;1890;4;189004;97,39052;11;2;104,91264;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;28;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5785200;578520004;1890;5;189005;97,39052;8;2;89,44732;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;8;1;24;1;8;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;5785200;578520005;1890;3;189003;97,39052;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
