jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;r000000;r002000nu;sex;r004000;r005000;r006000;R007000;epinc;epinc10;epinc4;epinc5;epinc3;activity;wi;jobless;arose;deprived4;povmd60
2019;5201800;520180002;8706;2;870602;967,90918;37;1;1981;2; ; ;1;1;21699,1958333333;4;2;2;2;-9;3;0;0;0;0
2019;5201800;520180003;8706;3;870603;967,90918;10;1;2008;1;1;2; ;-3;21699,1958333333;4;2;2;2; ;3;0;0;0;0
2019;5201800;520180004;8706;4;870604;967,90918;7;1;2011;1;1;2; ;-3;21699,1958333333;4;2;2;2; ;3;0;0;0;0
2019;5201800;520180005;8706;5;870605;967,90918;5;1;2013;1;1;2; ;-3;21699,1958333333;4;2;2;2; ;3;0;0;0;0
2019;5202100;520210001;325;1;32501;1448,49754;61;1;1957;1; ; ; ;4;21046,4;4;2;2;2;3;-1;-3;0;0;0
2019;5202200;520220001;7452;1;745201;684,28988;52;1;1966;1; ; ; ;1;29286,98;7;3;4;2;1;3;0;0;0;0
2019;5202300;520230002;2089;1;208901;1012,13397;47;1;1971;2; ; ; ;1;15007,2388888889;2;1;1;1;1;3;0;1;0;1
2019;5202300;520230003;2089;2;208902;1012,13397;18;1;2000;1; ;1; ;5;15007,2388888889;2;1;1;1;4;3;0;1;0;1
2019;5202300;520230004;2089;3;208903;1012,13397;13;1;2005;2; ;1; ;-3;15007,2388888889;2;1;1;1; ;3;0;1;0;1
2019;5202500;520250001;5906;1;590601;391,26416;52;1;1966;2; ; ; ;1;41286,63;9;4;5;3;1;3;0;0;0;0
2019;5202600;520260001;5885;1;588501;910,80027;47;1;1971;2; ; ;2;1;38810,3;9;4;5;3;1;3;0;0;0;0
2019;5202600;520260002;5885;2;588502;910,80027;45;1;1973;1; ; ;1;1;38810,3;9;4;5;3;1;3;0;0;0;0
2019;5202600;520260003;5885;3;588503;910,80027;17;1;2001;1;2;1; ;5;38810,3;9;4;5;3; ;3;0;0;0;0
2019;5203300;520330001;7782;1;778201;1154,32173;54;1;1964;2; ; ; ;4;16975,3;2;1;1;1;3;1;1;1;0;0
2019;5203300;520330002;7782;2;778202;1154,32173;25;1;1993;1; ;1; ;3;16975,3;2;1;1;1;4;1;1;1;0;0
2019;5203300;520330003;7782;3;778203;1154,32173;14;1;2004;2; ;1; ;5;16975,3;2;1;1;1; ;1;1;1;0;0
2019;5203500;520350001;3101;1;310101;591,35322;80;2;1938;1; ; ;2;4;29627,2933333333;7;3;4;2;3;-1;-3;0;0;0
2019;5203500;520350002;3101;2;310102;591,35322;72;2;1946;2; ; ;1;4;29627,2933333333;7;3;4;2;3;-1;-3;0;0;0
2019;5203800;520380002;3330;1;333001;2100,9999;61;1;1957;1; ; ; ;4;18082,32;3;1;2;2;3;-1;-3;0;0;0
2019;5203900;520390001;7625;1;762501;1326,88548;36;1;1982;1; ; ;2;2;19988,8583333333;3;2;2;2;1;3;0;0;0;0
2019;5203900;520390002;7625;2;762502;1326,88548;31;1;1987;2; ; ;1;1;19988,8583333333;3;2;2;2;-9;3;0;0;0;0
2019;5203900;520390003;7625;3;762503;1326,88548;6;1;2012;2;1;2; ;-3;19988,8583333333;3;2;2;2; ;3;0;0;0;0
2019;5203900;520390004;7625;4;762504;1326,88548;3;1;2015;2;1;2; ;-3;19988,8583333333;3;2;2;2; ;3;0;0;0;0
2019;5203900;520390005;7625;5;762505;1326,88548;2;1;2016;1;1;2; ;-3;19988,8583333333;3;2;2;2; ;3;0;0;0;0
2019;5204000;520400001;6119;2;611902;923,23463;58;2;1960;2; ; ;1;1;29758,2260869565;7;3;4;2;1;3;0;0;0;0
2019;5204000;520400002;6119;1;611901;923,23463;63;2;1955;1; ; ;2;1;29758,2260869565;7;3;4;2;3;-1;-3;0;0;0
2019;5204000;520400003;6119;3;611903;923,23463;32;2;1986;2;1;2; ;2;29758,2260869565;7;3;4;2;1;3;0;0;0;0
2019;5204000;520400004;6119;4;611904;923,23463;2;2;2016;1; ;3; ;-3;29758,2260869565;7;3;4;2; ;3;0;0;0;0
2019;5204100;520410001;3507;1;350701;646,31784;66;1;1952;1; ; ;2;4;41759,44;9;4;5;3;3;-1;-3;0;0;0
2019;5204100;520410002;3507;2;350702;646,31784;66;1;1952;2; ; ;1;4;41759,44;9;4;5;3;3;-1;-3;0;0;0
2019;5204300;520430001;8912;1;891201;574,55646;44;2;1974;1; ; ;2;1;73916,36;10;4;5;3;1;3;0;0;0;0
2019;5204300;520430002;8912;2;891202;574,55646;41;2;1977;2; ; ;1;1;73916,36;10;4;5;3;1;3;0;0;0;0
2019;5204700;520470002;3998;1;399801;972,30074;69;2;1949;2; ; ;2;5;16363,3333333333;2;1;1;1;-9;-1;-3;0;0;0
2019;5204700;520470003;3998;2;399802;972,30074;67;2;1951;1; ; ;1;4;16363,3333333333;2;1;1;1;3;-1;-3;0;0;0
2019;5204900;520490001;5243;1;524301;264,40087;53;1;1965;2; ; ;2;1;25001,2933333333;5;2;3;2;1;3;0;0;0;0
2019;5204900;520490002;5243;2;524302;264,40087;54;1;1964;1; ; ;1;-2;25001,2933333333;5;2;3;2;1;3;0;0;0;0
2019;5205100;520510001;7377;1;737701;1279,55813;54;2;1964;1; ; ;2;1;27136,9173913044;6;3;3;2;1;3;0;0;0;0
2019;5205100;520510002;7377;2;737702;1279,55813;53;2;1965;2; ; ;1;5;27136,9173913044;6;3;3;2;-9;3;0;0;0;0
2019;5205100;520510003;7377;3;737703;1279,55813;15;2;2003;2;1;2; ;5;27136,9173913044;6;3;3;2; ;3;0;0;0;0
2019;5205100;520510004;7377;4;737704;1279,55813;13;2;2005;2;1;2; ;-3;27136,9173913044;6;3;3;2; ;3;0;0;0;0
2019;5205200;520520001;8124;1;812401;282,48787;54;1;1964;2; ; ; ;1;27414,86;6;3;3;2;1;3;0;0;0;0
2019;5205300;520530001;3002;1;300201;579,73422;80;1;1938;2; ; ; ;4;24291,09;5;2;3;2;3;-1;-3;0;0;0
2019;5205800;520580001;662;1;66201;702,29226;80;1;1938;2; ; ; ;4;15638,56;2;1;1;1;3;-1;-3;0;0;0
2019;5206000;520600001;6736;1;673601;712,54564;60;1;1958;2; ; ; ;4;13027,68;1;1;1;1;2;-1;-3;1;1;1
2019;5206300;520630001;1166;2;116602;503,37838;51;2;1967;2; ; ;1;3;47763,18;10;4;5;3;1;3;0;0;0;0
2019;5206300;520630002;1166;1;116601;503,37838;56;2;1962;1; ; ;2;1;47763,18;10;4;5;3;1;3;0;0;0;0
2019;5206400;520640001;862;1;86201;1105,89268;49;1;1969;1; ; ;2;1;32061,91;8;3;4;2;1;3;0;0;0;0
2019;5206400;520640002;862;2;86202;1105,89268;48;1;1970;2; ; ;1;1;32061,91;8;3;4;2;1;3;0;0;0;0
2019;5206400;520640003;862;3;86203;1105,89268;21;1;1997;1;1;2; ;1;32061,91;8;3;4;2;-9;3;0;0;0;0
2019;5206600;520660001;3162;1;316201;450,97882;49;1;1969;2; ; ; ;1;31290,74;7;3;4;2;1;3;0;0;0;0
2019;5206900;520690001;8254;1;825401;1720,26739;44;1;1974;1; ; ;2;1;30548,2291666667;7;3;4;2;1;3;0;0;0;0
2019;5206900;520690002;8254;2;825402;1720,26739;36;1;1982;2; ; ;1;1;30548,2291666667;7;3;4;2;1;3;0;0;0;0
2019;5206900;520690003;8254;3;825403;1720,26739;10;1;2008;2;1;2; ;-3;30548,2291666667;7;3;4;2; ;3;0;0;0;0
2019;5206900;520690004;8254;4;825404;1720,26739;8;1;2010;2;1;2; ;-3;30548,2291666667;7;3;4;2; ;3;0;0;0;0
2019;5206900;520690005;8254;5;825405;1720,26739;3;1;2015;2;1;2; ;-3;30548,2291666667;7;3;4;2; ;3;0;0;0;0
2019;5207200;520720001;7853;1;785301;1080,18343;27;1;1991;1; ; ; ;1;40759,14;9;4;5;3;1;3;0;0;0;0
2019;5207600;520760001;4469;1;446901;465,70648;41;1;1977;1; ; ;2;1;46684,5523809524;10;4;5;3;1;3;0;0;0;0
2019;5207600;520760002;4469;2;446902;465,70648;40;1;1978;2; ; ;1;1;46684,5523809524;10;4;5;3;1;3;0;0;0;0
2019;5207600;520760003;4469;3;446903;465,70648;6;1;2012;2;1;2; ;-3;46684,5523809524;10;4;5;3; ;3;0;0;0;0
2019;5207600;520760004;4469;4;446904;465,70648;4;1;2014;1;1;2; ;-3;46684,5523809524;10;4;5;3; ;3;0;0;0;0
2019;5207700;520770001;995;1;99501;485,37621;62;1;1956;1; ; ; ;1;37997,72;9;4;5;3;1;-1;-3;0;0;0
2019;5207900;520790001;717;1;71701;1098,67086;59;1;1959;2; ; ;2;3;18594,7666666667;3;1;2;2;2;3;0;1;1;0
2019;5207900;520790002;717;2;71702;1098,67086;41;1;1977;1; ; ;1;1;18594,7666666667;3;1;2;2;1;3;0;1;1;0
2019;5208000;520800001;135;1;13501;1538,37885;54;1;1964;2; ; ; ;4;13183,905;1;1;1;1;3;2;1;1;0;1
2019;5208000;520800002;135;2;13502;1538,37885;24;1;1994;1; ;1; ;3;13183,905;1;1;1;1;2;2;1;1;0;1
2019;5208000;520800003;135;3;13503;1538,37885;20;1;1998;2; ;1; ;1;13183,905;1;1;1;1;2;2;1;1;0;1
2019;5208100;520810001;2341;1;234101;551,54759;37;1;1981;2; ; ; ;1;32740,8;8;3;4;2;1;3;0;0;0;0
2019;5208300;520830001;5788;1;578801;384,47111;80;2;1938;1; ; ;2;4;15027,1733333333;2;1;1;1;3;-1;-3;1;0;1
2019;5208300;520830002;5788;2;578802;384,47111;75;2;1943;2; ; ;1;4;15027,1733333333;2;1;1;1;-9;-1;-3;1;0;1
2019;5208600;520860001;151;1;15101;730,9915;80;1;1938;2; ; ; ;4;32315,11;8;3;4;2;3;-1;-3;0;0;0
2019;5209000;520900001;6239;1;623901;418,57859;79;1;1939;2; ; ; ;4;156,95;1;1;1;1;3;-1;-3;1;0;1
2019;5209100;520910001;6746;1;674601;699,37133;35;1;1983;1; ; ; ;1;12120,98;1;1;1;1;2;2;1;1;0;1
2019;5209200;520920001;9146;2;914602;388,19673;34;2;1984;2; ; ;1;1;31832,7095238095;7;3;4;2;1;3;0;0;0;0
2019;5209200;520920002;9146;1;914601;388,19673;37;2;1981;1; ; ;2;1;31832,7095238095;7;3;4;2;1;3;0;0;0;0
2019;5209200;520920003;9146;3;914603;388,19673;6;2;2012;1;1;2; ;-3;31832,7095238095;7;3;4;2; ;3;0;0;0;0
2019;5209200;520920004;9146;4;914604;388,19673;3;2;2015;1;1;2; ;-3;31832,7095238095;7;3;4;2; ;3;0;0;0;0
2019;5209300;520930001;6101;1;610101;428,30882;38;1;1980;1; ; ;2;1;25508,7428571429;5;2;3;2;1;3;0;0;0;0
2019;5209300;520930002;6101;2;610102;428,30882;36;1;1982;2; ; ;1;1;25508,7428571429;5;2;3;2;-9;3;0;0;0;0
2019;5209300;520930003;6101;3;610103;428,30882;2;1;2016;1;1;2; ;-3;25508,7428571429;5;2;3;2; ;3;0;0;0;0
2019;5209300;520930004;6101;4;610104;428,30882;0;1;2019;1;1;2; ;-3;25508,7428571429;5;2;3;2; ;3;0;0;0;0
2019;5209600;520960001;3690;1;369001;1418,7004;24;1;1994;1; ; ; ;1;21308,5;4;2;2;2;1;3;0;0;0;0
2019;5209900;520990001;4228;1;422801;408,50676;60;1;1958;1; ; ;2;4;10247,5;1;1;1;1;3;-1;-3;1;0;1
2019;5209900;520990002;4228;2;422802;408,50676;52;1;1966;2; ; ;1;1;10247,5;1;1;1;1;1;3;0;1;0;1
2019;5210100;521010001;20;1;2001;605,20927;77;1;1941;1; ; ;2;4;24833,32;5;2;3;2;3;-1;-3;0;0;0
2019;5210100;521010002;20;2;2002;605,20927;75;1;1943;2; ; ;1;4;24833,32;5;2;3;2;3;-1;-3;0;0;0
2019;5210300;521030001;6688;1;668801;374,7003;46;1;1972;2; ; ; ;1;31550,17;7;3;4;2;1;3;0;0;0;0
2019;5210400;521040001;7167;1;716701;493,3556;57;1;1961;1; ; ;2;1;33926,5933333333;8;3;4;2;1;3;0;0;0;0
2019;5210400;521040002;7167;2;716702;493,3556;51;1;1967;2; ; ;1;1;33926,5933333333;8;3;4;2;1;3;0;0;0;0
2019;5210900;521090001;6266;1;626601;700,87759;44;2;1974;1; ; ;2;1;19193,8619047619;3;2;2;2;1;3;0;0;0;0
2019;5210900;521090002;6266;2;626602;700,87759;41;2;1977;2; ; ;1;1;19193,8619047619;3;2;2;2;1;3;0;0;0;0
2019;5210900;521090003;6266;3;626603;700,87759;12;2;2006;2;1;2; ;-3;19193,8619047619;3;2;2;2; ;3;0;0;0;0
2019;5210900;521090004;6266;4;626604;700,87759;9;2;2009;2;1;2; ;-3;19193,8619047619;3;2;2;2; ;3;0;0;0;0
2019;5211000;521100001;8647;2;864702;805,38847;30;2;1988;2; ; ;1;1;37421,2555555556;9;4;5;3;-9;3;0;0;0;0
2019;5211000;521100002;8647;1;864701;805,38847;31;2;1987;1; ; ;2;1;37421,2555555556;9;4;5;3;1;3;0;0;0;0
2019;5211000;521100003;8647;3;864703;805,38847;0;2;2018;2;1;2; ;-3;37421,2555555556;9;4;5;3; ;3;0;0;0;0
2019;5211100;521110001;8894;1;889401;832,58346;40;1;1978;2; ; ; ;1;42491,65;9;4;5;3;1;3;0;0;0;0
2019;5211400;521140001;1482;1;148201;871,54375;63;2;1955;1; ; ;2;2;76010,86;10;4;5;3;1;-1;-3;0;0;0
2019;5211400;521140002;1482;2;148202;871,54375;62;2;1956;2; ; ;1;4;76010,86;10;4;5;3;3;-1;-3;0;0;0
2019;5211500;521150001;4633;1;463301;216,74804;47;1;1971;2; ; ; ;2;10468,9230769231;1;1;1;1;1;3;0;1;0;1
2019;5211500;521150002;4633;2;463302;216,74804;12;1;2006;1; ;1; ;-3;10468,9230769231;1;1;1;1; ;3;0;1;0;1
2019;5211600;521160001;2823;1;282301;1040,15648;56;2;1962;1; ; ;2;1;44997,14;10;4;5;3;1;3;0;0;0;0
2019;5211600;521160002;2823;2;282302;1040,15648;51;2;1967;2; ; ;1;1;44997,14;10;4;5;3;1;3;0;0;0;0
2019;5211601;521160003;2078;1;207801;833,97691;28;2;1990;1; ; ; ;1;26018,85;6;3;3;2;1;3;0;0;0;0
2019;5211601;521160004;2078;2;207802;833,97691;28;2;1990;2; ; ; ;1;26018,85;6;3;3;2;-9;3;0;0;0;0
2019;5211601;521160103;2078;3;207803;833,97691;1;2;2017;1; ; ; ;-3;26018,85;6;3;3;2; ;3;0;0;0;0
2019;5211800;521180001;6529;1;652901;984,0415;48;1;1970;1; ; ; ;5;14765,05;2;1;1;1;-9;1;1;1;0;1
2019;5211900;521190001;5937;2;593702;789,15006;66;2;1952;1; ; ;1;4;25549,8666666667;5;2;3;2;3;-1;-3;0;0;0
2019;5211900;521190002;5937;1;593701;789,15006;69;2;1949;2; ; ;2;4;25549,8666666667;5;2;3;2;4;-1;-3;0;0;0
2019;5212000;521200001;1002;1;100201;844,26493;31;1;1987;1; ; ;2;3;33005,2333333333;8;3;4;2;1;3;0;0;0;0
2019;5212000;521200002;1002;2;100202;844,26493;30;1;1988;2; ; ;1;1;33005,2333333333;8;3;4;2;1;3;0;0;0;0
2019;5212100;521210001;9085;1;908501;694,95349;67;1;1951;2; ; ;2;4;15799,68;2;1;1;1;3;-1;-3;0;0;0
2019;5212100;521210002;9085;2;908502;694,95349;52;1;1966;1; ; ;1;5;15799,68;2;1;1;1;-9;1;1;1;0;0
2019;5212300;521230001;256;1;25601;519,58509;24;1;1994;2; ; ; ;1;14180,02;2;1;1;1;1;3;0;1;0;1
2019;5213400;521340001;206;1;20601;2530,98849;80;3;1938;1; ; ;2;4;20704,648;4;2;2;2;3;-1;-3;0;0;0
2019;5213400;521340002;206;2;20602;2530,98849;77;3;1941;2; ; ;1;5;20704,648;4;2;2;2;-9;-1;-3;0;0;0
2019;5213400;521340003;206;3;20603;2530,98849;55;3;1963;1;1;2; ;2;20704,648;4;2;2;2;1;3;0;0;0;0
2019;5213400;521340004;206;4;20604;2530,98849;50;3;1968;1;1;2; ;2;20704,648;4;2;2;2;1;3;0;0;0;0
2019;5213900;521390001;3922;1;392201;561,59839;36;1;1982;1; ; ; ;2;48053,95;10;4;5;3;1;3;0;0;0;0
2019;5214000;521400001;7382;1;738201;269,71297;61;1;1957;2; ; ; ;1;50449,24;10;4;5;3;1;-1;-3;0;0;0
2019;5214000;521400002;7382;2;738202;269,71297;34;1;1984;1; ;1; ;1;50449,24;10;4;5;3;4;3;0;0;0;0
2019;5214100;521410001;3356;1;335601;221,54768;32;1;1986;2; ; ;2;1;25348,9208333333;5;2;3;2;-9;3;0;0;0;0
2019;5214100;521410002;3356;2;335602;221,54768;21;1;1997;1; ; ;1;1;25348,9208333333;5;2;3;2;1;3;0;0;0;0
2019;5214100;521410003;3356;3;335603;221,54768;9;1;2009;1;2;1; ;-3;25348,9208333333;5;2;3;2; ;3;0;0;0;0
2019;5214100;521410004;3356;4;335604;221,54768;6;1;2012;2;2;1; ;-3;25348,9208333333;5;2;3;2; ;3;0;0;0;0
2019;5214100;521410005;3356;5;335605;221,54768;1;1;2017;2;2;1; ;-3;25348,9208333333;5;2;3;2; ;3;0;0;0;0
2019;5214300;521430001;9061;1;906101;539,83793;70;2;1948;1; ; ;2;4;25849,8266666667;6;3;3;2;3;-1;-3;0;0;0
2019;5214300;521430002;9061;2;906102;539,83793;68;2;1950;2; ; ;1;4;25849,8266666667;6;3;3;2;3;-1;-3;0;0;0
2019;5214600;521460001;3190;1;319001;621,99646;26;1;1992;1; ; ;2;1;21895,9944444444;4;2;2;2;1;3;0;0;0;0
2019;5214600;521460002;3190;2;319002;621,99646;25;1;1993;2; ; ;1;5;21895,9944444444;4;2;2;2;-9;3;0;0;0;0
2019;5214600;521460003;3190;3;319003;621,99646;1;1;2017;2;1;2; ;-3;21895,9944444444;4;2;2;2; ;3;0;0;0;0
2019;5214900;521490001;1485;1;148501;516,94587;76;1;1942;2; ; ; ;4;34065,14;8;3;4;2;3;-1;-3;0;0;0
2019;5215500;521550001;4872;1;487201;1895,25096;57;1;1961;1; ; ;2;1;50912,42;10;4;5;3;1;3;0;0;0;0
2019;5215500;521550002;4872;2;487202;1895,25096;40;1;1978;2; ; ;1;1;50912,42;10;4;5;3;1;3;0;0;0;0
2019;5215700;521570001;4572;2;457202;301,21979;66;2;1952;2; ; ;1;4;6393,12;1;1;1;1;3;-1;-3;1;0;1
2019;5215700;521570002;4572;1;457201;301,21979;70;2;1948;1; ; ;2;4;6393,12;1;1;1;1;3;-1;-3;1;0;1
2019;5216100;521610001;476;1;47601;413,96416;66;1;1952;2; ; ; ;4;49553,16;10;4;5;3;3;-1;-3;0;0;0
2019;5216300;521630001;7228;1;722801;465,01872;20;1;1998;1; ; ; ;1;19228,98;3;2;2;2;-9;3;0;0;0;0
2019;5216400;521640001;3779;2;377902;530,13674;63;2;1955;2; ; ;1;4;35150,3733333333;8;4;4;2;3;-1;-3;0;0;0
2019;5216400;521640002;3779;1;377901;530,13674;66;2;1952;1; ; ;2;4;35150,3733333333;8;4;4;2;3;-1;-3;0;0;0
2019;5216700;521670001;4660;1;466001;368,72698;71;2;1947;1; ; ;2;4;50338,92;10;4;5;3;3;-1;-3;0;0;0
2019;5216700;521670002;4660;2;466002;368,72698;65;2;1953;2; ; ;1;4;50338,92;10;4;5;3;3;-1;-3;0;0;0
2019;5216800;521680001;2813;1;281301;1760,69075;26;1;1992;2; ; ;2;1;19886,9133333333;3;2;2;2;1;3;0;0;0;0
2019;5216800;521680002;2813;2;281302;1760,69075;26;1;1992;1; ; ;1;1;19886,9133333333;3;2;2;2;1;3;0;0;0;0
2019;5216900;521690001;2841;1;284101;331,82305;52;1;1966;2; ; ; ;1;19427,99;3;2;2;2;1;3;0;0;0;0
2019;5217300;521730001;2887;1;288701;425,7384;61;1;1957;1; ; ;2;1;29882,5866666667;7;3;4;2;1;-1;-3;0;0;0
2019;5217300;521730002;2887;2;288702;425,7384;54;1;1964;2; ; ;1;1;29882,5866666667;7;3;4;2;1;3;0;0;0;0
2019;5217800;521780001;8675;1;867501;1574,93771;59;2;1959;1; ; ;2;2;16053,1433333333;2;1;1;1;1;3;0;0;0;0
2019;5217800;521780002;8675;2;867502;1574,93771;56;2;1962;2; ; ;1;4;16053,1433333333;2;1;1;1;1;3;0;0;0;0
2019;5217800;521780003;8675;3;867503;1574,93771;27;2;1991;2;1;2; ;1;16053,1433333333;2;1;1;1;1;3;0;0;0;0
2019;5217800;521780004;8675;4;867504;1574,93771;23;2;1995;1;1;2; ;1;16053,1433333333;2;1;1;1;1;3;0;0;0;0
2019;5217800;521780005;8675;5;867505;1574,93771;19;2;1999;1;1;2; ;1;16053,1433333333;2;1;1;1;4;3;0;0;0;0
2019;5218200;521820001;8490;1;849001;932,00178;77;1;1941;2; ; ;2;4;26100,6333333333;6;3;3;2;3;-1;-3;0;0;0
2019;5218200;521820002;8490;2;849002;932,00178;60;1;1958;1; ; ;1;1;26100,6333333333;6;3;3;2;1;-1;-3;0;0;0
2019;5218800;521880001;3186;1;318601;956,31656;42;1;1976;1; ; ; ;2;36000;8;4;4;2;1;3;0;0;0;0
2019;5218900;521890001;1852;1;185201;1345,1403;34;2;1984;2; ; ;2;3;26020,9277777778;6;3;3;2;1;3;0;0;0;0
2019;5218900;521890002;1852;2;185202;1345,1403;31;2;1987;1; ; ;1;1;26020,9277777778;6;3;3;2;1;3;0;0;0;0
2019;5218900;521890003;1852;3;185203;1345,1403;3;2;2015;1;2;1; ;-3;26020,9277777778;6;3;3;2; ;3;0;0;0;0
2019;5219100;521910001;4629;1;462901;1987,89542;58;1;1960;1; ; ;2;1;40775,952;9;4;5;3;1;3;0;0;0;0
2019;5219100;521910002;4629;2;462902;1987,89542;52;1;1966;2; ; ;1;1;40775,952;9;4;5;3;1;3;0;0;0;0
2019;5219100;521910003;4629;3;462903;1987,89542;22;1;1996;2;1; ; ;5;40775,952;9;4;5;3;4;3;0;0;0;0
2019;5219100;521910004;4629;4;462904;1987,89542;20;1;1998;1;1;2; ;5;40775,952;9;4;5;3;4;3;0;0;0;0
2019;5219600;521960001;1985;1;198501;430,08337;73;2;1945;1; ; ;2;4;31329,22;7;3;4;2;3;-1;-3;0;0;0
2019;5219600;521960002;1985;2;198502;430,08337;66;2;1952;2; ; ;1;4;31329,22;7;3;4;2;3;-1;-3;0;0;0
2019;5219800;521980001;6;1;601;385,33732;72;2;1946;1; ; ;2;4;24300,8733333333;5;2;3;2;3;-1;-3;0;0;0
2019;5219800;521980002;6;2;602;385,33732;67;2;1951;2; ; ;1;5;24300,8733333333;5;2;3;2;-9;-1;-3;0;0;0
2019;5219900;521990001;5112;1;511201;459,73214;79;1;1939;1; ; ;2;4;30431,54;7;3;4;2;3;-1;-3;0;0;0
2019;5219900;521990002;5112;2;511202;459,73214;76;1;1942;2; ; ;1;5;30431,54;7;3;4;2;-9;-1;-3;0;0;0
2019;5220400;522040001;9164;1;916401;369,82617;67;1;1951;1; ; ;2;4;29105,14;7;3;4;2;3;-1;-3;0;0;0
2019;5220400;522040002;9164;2;916402;369,82617;63;1;1955;2; ; ;1;5;29105,14;7;3;4;2;-9;-1;-3;0;0;0
2019;5220600;522060001;3050;1;305001;1163,05689;60;2;1958;1; ; ;2;1;15440,8866666667;2;1;1;1;1;-1;-3;0;0;0
2019;5220600;522060002;3050;2;305002;1163,05689;52;2;1966;2; ; ;1;4;15440,8866666667;2;1;1;1;-9;1;1;1;0;0
2019;5220900;522090001;2198;1;219801;512,82437;75;2;1943;1; ; ;2;4;49478,7866666667;10;4;5;3;3;-1;-3;0;0;0
2019;5220900;522090002;2198;2;219802;512,82437;69;2;1949;2; ; ;1;4;49478,7866666667;10;4;5;3;3;-1;-3;0;0;0
2019;5221400;522140001;1640;1;164001;958,25327;27;1;1991;1; ; ; ;1;52778,54;10;4;5;3;1;3;0;0;0;0
2019;5221500;522150001;5278;1;527801;897,36692;54;1;1964;1; ; ; ;1;26873,43;6;3;3;2;1;3;0;0;0;0
2019;5221900;522190001;7191;1;719101;511,06669;70;2;1948;1; ; ;2;4;34060,48;8;3;4;2;3;-1;-3;0;0;0
2019;5221900;522190002;7191;2;719102;511,06669;67;2;1951;2; ; ;1;4;34060,48;8;3;4;2;3;-1;-3;0;0;0
2019;5222000;522200001;6881;1;688101;1725,98104;64;1;1954;2; ; ; ;4;22418,9;4;2;2;2;3;-1;-3;0;0;0
2019;5222200;522220001;7708;1;770801;624,27955;60;1;1958;2; ; ; ;4;31939,13;8;3;4;2;1;-1;-3;0;0;0
2019;5222300;522230001;5495;1;549501;603,85725;52;1;1966;2; ; ; ;1;22016;4;2;2;2;1;2;1;1;0;0
2019;5222400;522240001;2829;1;282901;440,78963;47;1;1971;2; ; ; ;5;27960,96;6;3;3;2;1;3;0;0;0;0
2019;5222400;522240002;2829;2;282902;440,78963;24;1;1994;2; ;1; ;1;27960,96;6;3;3;2;1;3;0;0;0;0
2019;5222500;522250001;3488;1;348801;362,37451;56;1;1962;2; ; ; ;1;14265,68;2;1;1;1;1;3;0;1;0;1
2019;5222900;522290001;5798;1;579801;286,57057;53;1;1965;2; ; ; ;1;33689,49;8;3;4;2;1;3;0;0;0;0
2019;5223000;522300001;4165;1;416501;426,00792;80;2;1938;1; ; ;2;4;16893,2533333333;2;1;1;1;3;-1;-3;0;0;0
2019;5223000;522300002;4165;2;416502;426,00792;77;2;1941;2; ; ;1;4;16893,2533333333;2;1;1;1;-9;-1;-3;0;0;0
2019;5223100;522310001;5340;1;534001;659,42306;29;2;1989;1; ; ;2;1;17003,1380952381;2;1;1;1;1;3;0;0;0;0
2019;5223100;522310002;5340;2;534002;659,42306;25;2;1993;2; ; ;1;1;17003,1380952381;2;1;1;1;4;3;0;0;0;0
2019;5223100;522310003;5340;3;534003;659,42306;4;2;2014;2;1;2; ;-3;17003,1380952381;2;1;1;1; ;3;0;0;0;0
2019;5223100;522310004;5340;4;534004;659,42306;0;2;2018;2;1;2; ;-3;17003,1380952381;2;1;1;1; ;3;0;0;0;0
2019;5223200;522320001;4602;1;460201;266,58629;57;1;1961;2; ; ; ;1;27164,7;6;3;3;2;1;3;0;0;0;0
2019;5223400;522340001;6515;1;651501;359,56188;73;2;1945;1; ; ;2;2;30486,5733333333;7;3;4;2;3;-1;-3;0;0;0
2019;5223400;522340002;6515;2;651502;359,56188;64;2;1954;2; ; ;1;4;30486,5733333333;7;3;4;2;3;-1;-3;0;0;0
2019;5223900;522390001;2794;1;279401;1648,6023;38;1;1980;2; ; ;2;1;26996,2761904762;6;3;3;2;-9;3;0;0;0;0
2019;5223900;522390002;2794;2;279402;1648,6023;34;1;1984;1; ; ;1;1;26996,2761904762;6;3;3;2;1;3;0;0;0;0
2019;5223900;522390003;2794;3;279403;1648,6023;7;1;2011;1;2;1; ;-3;26996,2761904762;6;3;3;2; ;3;0;0;0;0
2019;5223900;522390004;2794;4;279404;1648,6023;2;1;2016;2;2;1; ;-3;26996,2761904762;6;3;3;2; ;3;0;0;0;0
2019;5224400;522440001;8113;1;811301;461,2491;53;1;1965;1; ; ;2;1;18783,2333333333;3;1;2;2;2;3;0;0;0;0
2019;5224400;522440002;8113;2;811302;461,2491;50;1;1968;2; ; ;1;1;18783,2333333333;3;1;2;2;1;3;0;0;0;0
2019;5224500;522450001;1045;1;104501;415,22811;72;1;1946;1; ; ; ;4;27618,75;6;3;3;2;3;-1;-3;0;0;0
2019;5224600;522460001;4889;1;488901;289,34567;51;1;1967;2; ; ; ;1;29280,23;7;3;4;2;1;3;0;0;0;0
2019;5224800;522480001;5586;1;558601;851,63026;38;1;1980;2; ; ; ;1;16410,1875;2;1;1;1;2;2;1;1;0;0
