jahr;HID;hgew;D002000;D003000;D004010;D004020;hsize;bundesld;db100;region;oecdregtyp;urtyp;modus
2019;6029000; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6029100;343,42666;11;11;2;0;2;4;2;3;2;101;1
2019;6029200;590,50621;11;11;1;0;1;9;1;1;1;101;1
2019;6029300; ;11;28;-3;-3; ;7;3;4;-1;-1; 
2019;6029400;735,21642;11;11;1;0;1;9;1;1;1;101;1
2019;6029500;595,59193;11;11;4;2;4;8;3;4;3;310;1
2019;6029600;900,37959;11;11;2;0;2;2;3;4;2;310;1
2019;6029700;868,03248;11;11;3;0;3;4;3;4;3;410;1
2019;6029800; ;-3;-3;-3;-3; ;4;3;4;-1;-1; 
2019;6029900;388,69737;11;11;3;0;3;6;3;4;3;410;1
2019;6030000; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6030100; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6030200; ;11;22;-3;-3; ;7;1;2;-1;-1; 
2019;6030300;416,68379;11;11;2;0;2;1;3;4;3;310;1
2019;6030400;953,79737;11;11;2;0;2;2;3;4;2;310;1
2019;6030500;318,2955;11;11;2;0;2;6;3;4;3;410;1
2019;6030600; ;11;22;-3;-3; ;6;1;2;-1;-1; 
2019;6030700;243,0577;11;11;1;0;1;4;2;4;3;220;1
2019;6030800; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6030900; ;11;21;-3;-3; ;4;2;3;-1;-1; 
2019;6031000; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6031100;325,96565;11;11;1;0;1;4;3;4;2;420;1
2019;6031200;501,17377;11;11;2;0;2;2;3;4;3;410;1
2019;6031300;151,54882;11;11;2;1;2;7;1;2;2;101;1
2019;6031400; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6031500; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6031600; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6031700; ;11;22;-3;-3; ;2;1;2;-1;-1; 
2019;6031800;521,48818;11;11;2;0;2;9;1;1;1;101;1
2019;6031900; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6032000; ;-3;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6032100; ;11;22;-3;-3; ;4;2;3;-1;-1; 
2019;6032200;302,5538;11;11;1;0;1;9;1;1;1;101;1
2019;6032300;1183,19723;11;11;5;2;5;4;3;4;3;410;1
2019;6032400;373,86709;11;11;1;0;1;2;3;3;3;210;1
2019;6032500;346,93887;11;11;1;0;1;4;2;4;2;310;1
2019;6032600; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6032700;307,71952;11;11;1;0;1;2;3;3;3;210;1
2019;6032800; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6032900;302,5538;11;11;1;0;1;9;1;1;1;101;1
2019;6033000; ;26;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6033100; ;11;21;-3;-3; ;6;1;2;-1;-1; 
2019;6033200; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6033300; ;11;22;-3;-3; ;8;2;3;-1;-1; 
2019;6033400; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6033500;389,00711;11;11;1;0;1;9;1;1;1;101;1
2019;6033600; ;11;27;-3;-3; ;7;2;4;-1;-1; 
2019;6033700;853,75232;11;11;1;0;1;6;1;2;2;101;1
2019;6033800;517,3761;11;11;1;0;1;3;2;3;2;103;1
2019;6033900; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6034000;678,11378;11;11;2;0;2;2;3;4;2;310;1
2019;6034100;316,42527;11;11;2;0;2;6;2;4;3;103;1
2019;6034200; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6034300; ;11;21;-3;-3; ;3;3;4;-1;-1; 
2019;6034400;482,68385;11;11;2;0;2;7;2;4;3;410;1
2019;6034500;433,7532;11;11;1;0;1;9;1;1;1;101;1
2019;6034600;484,6931;11;11;1;0;1;5;1;2;2;101;1
2019;6034700; ;11;22;-3;-3; ;6;1;2;-1;-1; 
2019;6034800;312,30736;11;11;1;0;1;1;3;4;3;330;1
2019;6034900;362,70004;11;11;4;2;4;9;1;1;1;101;1
2019;6035000;447,79507;11;11;1;0;1;1;3;4;3;410;1
2019;6035100;412,73468;11;11;2;0;2;3;2;3;2;101;1
2019;6035200; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6035300;1339,58787;11;11;4;2;4;5;1;2;2;101;1
2019;6035400; ;11;28;-3;-3; ;3;3;4;-1;-1; 
2019;6035500; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6035600;388,97073;11;11;2;0;2;8;2;3;1;101;1
2019;6035700;518,4835;11;11;2;0;2;7;2;4;2;101;1
2019;6035800; ;11;21;-3;-3; ;4;1;2;-1;-1; 
2019;6035900;759,83168;11;11;4;2;4;4;2;3;2;102;1
2019;6036000; ;11;21;-3;-3; ;5;1;2;-1;-1; 
2019;6036100; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6036200;269,70835;11;11;2;0;2;3;3;4;3;310;1
2019;6036300;774,5201;11;11;1;0;1;4;2;3;2;101;1
2019;6036400; ;11;22;-3;-3; ;8;2;3;-1;-1; 
2019;6036500; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6036600; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6036700; ;-3;-3;-3;-3; ;5;3;4;-1;-1; 
2019;6036800;361,7473;11;11;3;1;3;9;1;1;1;101;1
2019;6036900;312,37337;11;11;1;0;1;6;3;4;2;430;1
2019;6037000;476,7014;11;11;2;0;2;1;3;4;3;420;1
2019;6037100; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6037200;648,87578;11;11;4;1;4;4;2;4;3;410;1
2019;6037300;381,1728;11;11;4;2;4;3;2;3;3;103;1
2019;6037400; ;11;23;-3;-3; ;5;3;4;-1;-1; 
2019;6037500;543,17987;11;11;2;0;2;6;2;3;3;103;1
2019;6037600; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6037700;529,40488;11;11;5;2;5;8;2;3;1;101;1
2019;6037800; ;11;22;-3;-3; ;4;2;4;-1;-1; 
2019;6037900; ;11;22;-3;-3; ;4;1;2;-1;-1; 
2019;6038000; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6038100;309,44053;11;11;3;1;3;7;3;4;3;410;1
2019;6038200; ;11;28;-3;-3; ;5;3;4;-1;-1; 
2019;6038300;337,3066;11;11;1;0;1;3;3;4;3;410;1
2019;6038400;1201,78419;11;11;4;0;4;6;3;4;3;430;1
2019;6038500; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6038600;495,25471;11;11;2;0;2;4;2;4;3;310;1
2019;6038700; ;11;24;-3;-3; ;5;2;3;-1;-1; 
2019;6038800;356,63422;11;11;2;0;2;9;1;1;1;101;1
2019;6038900;831,73331;11;11;2;0;2;9;1;1;1;101;1
2019;6039000;498,13907;11;11;1;0;1;2;2;3;3;103;1
2019;6039100; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6039200;536,52961;11;11;2;0;2;9;1;1;1;101;1
2019;6039300; ;11;22;-3;-3; ;6;1;2;-1;-1; 
2019;6039400;262,38943;11;11;1;0;1;1;3;4;3;430;1
2019;6039500; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6039600;404,30476;11;11;2;0;2;7;3;4;3;310;1
2019;6039700; ;-3;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6039800; ;26;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6039900; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6040000;401,95569;11;11;2;1;2;8;2;3;1;101;1
2019;6040100; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6040200; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6040300; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6040400;378,63352;11;11;2;0;2;9;1;1;1;101;1
2019;6040500; ;24;-3;-3;-3; ;3;2;4;-1;-1; 
2019;6040600;433,36362;11;11;1;0;1;3;3;4;3;310;1
2019;6040700;427,85983;11;11;1;0;1;8;2;3;1;101;1
2019;6040800;456,48788;11;11;2;0;2;4;2;3;2;102;1
2019;6040900; ;11;21;-3;-3; ;6;1;2;-1;-1; 
2019;6041000;423,8862;11;11;1;0;1;8;2;4;1;101;1
2019;6041100;913,43333;11;11;2;0;2;6;1;2;2;101;1
2019;6041200; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6041300;247,31805;11;11;4;2;4;7;2;4;3;430;1
2019;6041400;281,28545;11;11;2;0;2;3;3;4;2;410;1
2019;6041500;742,06882;11;11;2;0;2;8;2;3;1;101;1
2019;6041600; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6041700; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6041800;643,39429;11;11;2;0;2;3;3;4;3;310;1
2019;6041900; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6042000;334,43388;11;11;2;0;2;4;3;4;3;430;1
2019;6042100; ;11;21;-3;-3; ;8;2;3;-1;-1; 
2019;6042200;243,95356;11;11;2;0;2;6;3;4;3;410;1
2019;6042300;380,96682;11;11;1;0;1;6;2;4;3;103;1
2019;6042400;419,62729;11;11;1;0;1;4;3;4;2;310;1
2019;6042500; ;11;21;-3;-3; ;4;3;4;-1;-1; 
2019;6042600;348,96104;11;11;4;2;4;3;3;4;3;430;1
2019;6042700; ;11;22;-3;-3; ;1;3;4;-1;-1; 
2019;6042800;1095,38684;11;11;1;0;1;9;1;1;1;101;1
2019;6042900; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6043000;392,32575;11;11;2;0;2;9;1;1;1;101;1
2019;6043100; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6043200; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6043300; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6043400;834,97814;11;11;3;0;3;3;3;4;3;410;1
2019;6043500; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6043600; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6043700; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6043800;775,93577;11;11;1;0;1;5;1;2;2;101;1
2019;6043900;451,92635;11;11;1;0;1;3;2;4;3;103;1
2019;6044000;463,69042;11;11;6;4;6;3;3;4;2;410;1
2019;6044100;606,25171;11;11;5;3;5;6;2;3;2;102;1
2019;6044200; ;11;22;-3;-3; ;2;2;3;-1;-1; 
2019;6044300;394,52461;11;11;1;0;1;4;3;4;3;410;1
2019;6044400;256,62829;11;11;1;0;1;2;3;4;3;410;1
2019;6044500;381,01047;11;11;2;0;2;2;2;3;3;210;1
2019;6044600; ;11;21;-3;-3; ;6;2;3;-1;-1; 
2019;6044700;443,60091;11;11;4;2;4;7;3;4;3;410;1
2019;6044800; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6044900;366,50161;11;11;1;0;1;2;3;4;2;410;1
2019;6045000; ;11;22;-3;-3; ;7;2;3;-1;-1; 
2019;6045100;376,44481;11;11;1;0;1;6;3;4;2;410;1
2019;6045200; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6045300; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6045400;315,66347;11;11;2;1;2;4;3;4;3;430;1
2019;6045500; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6045600; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6045700; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6045800;461,58996;11;11;2;0;2;3;2;4;2;101;1
2019;6045900; ;11;28;-3;-3; ;4;2;4;-1;-1; 
2019;6046000;331,22566;11;11;2;0;2;3;2;3;3;103;1
2019;6046100;317,94205;11;11;1;0;1;1;3;4;3;410;1
2019;6046200; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6046300;789,29405;11;11;1;0;1;9;1;1;1;101;1
2019;6046400;542,09779;11;11;1;0;1;7;2;4;3;210;1
2019;6046500;372,73367;11;11;2;0;2;3;3;4;3;330;1
2019;6046600; ;11;22;-3;-3; ;7;3;4;-1;-1; 
2019;6046700;504,5123;11;11;2;0;2;9;1;1;1;101;1
2019;6046800;433,66295;11;11;3;1;3;4;3;4;3;410;1
2019;6046900; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6047000;417,91633;11;11;2;0;2;7;3;4;3;410;1
2019;6047100; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6047200; ;11;25;-3;-3; ;3;2;3;-1;-1; 
2019;6047300; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6047400; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6047500;316,75196;11;11;4;2;4;9;1;1;1;101;1
2019;6047600; ;11;22;-3;-3; ;6;2;4;-1;-1; 
2019;6047700; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6047800; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6047900; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6048000; ;-3;-3;-3;-3; ;6;3;4;-1;-1; 
2019;6048100; ;11;24;-3;-3; ;9;1;1;-1;-1; 
2019;6048200; ;11;21;-3;-3; ;7;3;4;-1;-1; 
2019;6048300; ;11;22;-3;-3; ;8;2;3;-1;-1; 
2019;6048400;327,35341;11;11;1;0;1;9;1;1;1;101;1
2019;6048500; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6048600;806,05439;11;11;4;0;4;9;1;1;1;101;1
2019;6048700; ;11;22;-3;-3; ;6;1;2;-1;-1; 
2019;6048800; ;-3;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6048900;391,97623;11;11;4;2;4;3;3;4;3;430;1
2019;6049000; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6049100; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6049200;386,78051;11;11;1;0;1;8;2;3;1;101;1
2019;6049300; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6049400;600,10427;11;11;1;0;1;2;1;2;2;101;1
2019;6049500; ;-3;-3;-3;-3; ;7;2;3;-1;-1; 
2019;6049600; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6049700; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6049800; ;-3;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6049900;293,99485;11;11;1;0;1;1;3;4;3;430;1
2019;6050000; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6050100;374,41057;11;11;2;0;2;3;2;4;2;102;1
2019;6050200;203,30018;11;11;1;0;1;9;1;1;1;101;1
2019;6050300; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6050400;398,82934;11;11;1;0;1;6;2;3;2;310;1
2019;6050500; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6050600; ;11;22;-3;-3; ;6;2;3;-1;-1; 
2019;6050700; ;11;23;-3;-3; ;4;3;4;-1;-1; 
2019;6050800; ;11;22;-3;-3; ;8;2;3;-1;-1; 
2019;6050900; ;11;28;-3;-3; ;3;3;4;-1;-1; 
2019;6051000; ;11;28;-3;-3; ;4;2;3;-1;-1; 
2019;6051100;235,17499;11;11;4;2;4;7;3;4;3;410;1
2019;6051200;748,74635;11;11;2;0;2;7;3;4;3;420;1
2019;6051300;622,59393;11;11;2;0;2;5;3;4;3;430;1
2019;6051400; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6051500;244,61069;11;11;2;0;2;3;3;4;3;320;1
2019;6051600; ;11;22;-3;-3; ;2;1;2;-1;-1; 
2019;6051700; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6051800;380,00072;11;11;2;0;2;6;2;4;3;103;1
2019;6051900; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6052000; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6052100;406,06968;11;11;1;0;1;4;2;3;3;102;1
2019;6052200;416,29644;11;11;1;0;1;8;2;3;1;101;1
2019;6052300; ;11;22;-3;-3; ;5;3;4;-1;-1; 
2019;6052400;541,47449;11;11;2;0;2;5;1;2;2;101;1
2019;6052500; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6052600; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6052700; ;11;22;-3;-3; ;1;3;4;-1;-1; 
2019;6052800; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6052900; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6053000;312,30736;11;11;1;0;1;1;3;4;3;430;1
2019;6053100; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6053200;405,43021;11;11;1;0;1;9;1;1;1;101;1
2019;6053300; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6053400; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6053500;938,46479;11;11;4;1;4;7;3;4;2;430;1
2019;6053600;295,55989;11;11;1;0;1;6;3;4;3;430;1
2019;6053700; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6053800; ;11;22;-3;-3; ;8;2;4;-1;-1; 
2019;6053900;972,89607;11;11;1;0;1;7;1;2;2;101;1
2019;6054000;332,26659;11;11;2;0;2;3;3;4;2;310;1
2019;6054100; ;11;28;-3;-3; ;9;1;1;-1;-1; 
2019;6054200; ;-3;-3;-3;-3; ;3;2;3;-1;-1; 
2019;6054300; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6054400;270,50983;11;11;1;0;1;5;2;4;2;310;1
2019;6054500;271,25251;11;11;1;0;1;7;3;4;3;410;1
2019;6054600; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6054700;448,26022;11;11;1;0;1;3;3;4;3;310;1
2019;6054800; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6054900; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6055000; ;11;22;-3;-3; ;4;2;3;-1;-1; 
2019;6055100;405,43021;11;11;1;0;1;9;1;1;1;101;1
2019;6055200; ;-3;-3;-3;-3; ;3;3;4;-1;-1; 
2019;6055300;703,61676;11;11;1;0;1;9;1;1;1;101;1
2019;6055400; ;11;28;-3;-3; ;6;3;4;-1;-1; 
2019;6055500; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6055600;504,5123;11;11;2;0;2;9;1;1;1;101;1
2019;6055700;838,96963;11;11;3;0;3;1;3;4;3;420;1
2019;6055800; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6055900; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6056000;367,98891;11;11;1;0;1;9;1;1;1;101;1
2019;6056100; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6056200; ;-3;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6056300; ;11;21;-3;-3; ;4;1;2;-1;-1; 
2019;6056400;569,91174;11;11;2;0;2;4;3;4;2;310;1
2019;6056500;447,83003;11;11;1;0;1;2;1;2;2;101;1
2019;6056600;237,66349;11;11;2;0;2;6;3;4;3;410;1
2019;6056700; ;23;-3;-3;-3; ;6;1;2;-1;-1; 
2019;6056800; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6056900;411,52094;11;11;5;3;5;4;3;4;2;310;1
2019;6057000; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6057100; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6057200; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6057300;663,6233;11;11;4;0;4;6;3;4;3;430;1
2019;6057400;466,26218;11;11;2;0;2;5;2;3;2;101;1
2019;6057500; ;11;22;-3;-3; ;7;1;2;-1;-1; 
2019;6057600; ;11;22;-3;-3; ;7;2;3;-1;-1; 
2019;6057700;495,25471;11;11;2;0;2;4;2;4;3;310;1
2019;6057800; ;11;21;-3;-3; ;7;2;4;-1;-1; 
2019;6057900; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6058000; ;11;22;-3;-3; ;5;1;2;-1;-1; 
2019;6058200;223,98511;11;11;1;0;1;9;1;1;1;101;1
2019;6058300; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6058400; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6058500; ;11;28;-3;-3; ;2;1;2;-1;-1; 
2019;6058600; ;11;22;-3;-3; ;4;2;4;-1;-1; 
2019;6058700; ;11;22;-3;-3; ;5;2;4;-1;-1; 
2019;6058800;360,99258;11;11;2;0;2;8;3;4;3;410;1
2019;6058900; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6059000; ;11;28;-3;-3; ;3;2;3;-1;-1; 
2019;6059100; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6059200; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6059300; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6059400;433,75641;11;11;3;1;3;7;2;4;2;101;1
2019;6059500; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6059600; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6059700;426,65549;11;11;2;0;2;2;3;4;3;430;1
2019;6059800; ;11;22;-3;-3; ;1;2;4;-1;-1; 
2019;6059900;554,40373;11;11;2;0;2;9;1;1;1;101;1
2019;6060000; ;26;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6060100;682,77504;11;11;4;2;4;8;3;4;3;310;1
2019;6060200;711,95781;11;11;1;0;1;9;1;1;1;101;1
2019;6060300; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6060400; ;23;-3;-3;-3; ;4;2;4;-1;-1; 
2019;6060500; ;-3;-3;-3;-3; ;4;2;4;-1;-1; 
2019;6060600; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6060700;874,76617;11;11;3;1;3;9;1;1;1;101;1
2019;6060800;590,16256;11;11;3;0;3;4;2;3;2;102;1
2019;6060900;402,90722;11;11;3;1;3;3;3;4;3;420;1
2019;6061000;717,62303;11;11;4;0;4;9;1;1;1;101;1
2019;6061100;332,24867;11;11;1;0;1;2;3;3;3;210;1
2019;6061200;493,648;11;11;2;0;2;2;2;3;2;102;1
2019;6061300; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6061400;1078,14813;11;11;4;0;4;4;2;4;3;102;1
2019;6061500; ;26;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6061600; ;11;22;-3;-3; ;2;3;4;-1;-1; 
2019;6061700;218,44742;11;11;1;0;1;4;2;3;2;101;1
2019;6061800; ;11;21;-3;-3; ;4;2;3;-1;-1; 
2019;6061900;693,48769;11;11;1;0;1;9;1;1;1;101;1
2019;6062000; ;11;22;-3;-3; ;7;2;4;-1;-1; 
2019;6062100; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6062200; ;11;28;-3;-3; ;9;1;1;-1;-1; 
2019;6062300;173,98115;11;11;2;1;2;6;2;4;2;310;1
2019;6062400; ;11;22;-3;-3; ;2;3;4;-1;-1; 
2019;6062500; ;11;22;-3;-3; ;3;2;4;-1;-1; 
2019;6062600; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6062700; ;11;22;-3;-3; ;6;1;2;-1;-1; 
2019;6062800;358,4781;11;11;1;0;1;2;2;3;2;102;1
2019;6062900; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6063000; ;11;21;-3;-3; ;5;1;2;-1;-1; 
2019;6063100; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6063200; ;11;22;-3;-3; ;3;3;4;-1;-1; 
2019;6063300;458,30543;11;11;2;0;2;4;3;4;3;410;1
2019;6063400; ;-3;-3;-3;-3; ;9;1;1;-1;-1; 
2019;6063500; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6063600;397,53528;11;11;8;5;8;8;2;3;1;101;1
2019;6063700;391,20802;11;11;3;1;3;4;2;4;2;102;1
2019;6063800; ;11;22;-3;-3; ;8;2;3;-1;-1; 
2019;6063900; ;11;22;-3;-3; ;5;2;3;-1;-1; 
2019;6064000;848,17837;11;11;4;1;4;5;2;4;2;101;1
2019;6064100;274,61308;11;11;1;0;1;9;1;1;1;101;1
2019;6064200;314,63307;11;11;4;2;4;3;3;4;3;430;1
2019;6064300; ;11;21;-3;-3; ;5;1;2;-1;-1; 
2019;6064400; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6064500;574,67253;11;11;1;0;1;9;1;1;1;101;1
2019;6064600; ;11;22;-3;-3; ;5;2;3;-1;-1; 
2019;6064700; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6064800;680,19738;11;11;2;0;2;2;1;2;2;101;1
2019;6064900; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6065000; ;11;21;-3;-3; ;7;1;2;-1;-1; 
2019;6065100;308,45593;11;11;1;0;1;8;2;3;1;101;1
2019;6065200;399,66518;11;11;4;2;4;9;1;1;1;101;1
2019;6065300; ;11;22;-3;-3; ;4;3;4;-1;-1; 
2019;6065400; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6065500;483,72545;11;11;2;0;2;3;3;4;3;310;1
2019;6065600;961,59882;11;11;4;0;4;3;3;4;2;430;1
2019;6065700;540,13987;11;11;1;0;1;6;3;4;3;430;1
2019;6065800; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6065900;263,5603;11;11;4;3;4;3;2;3;2;101;1
2019;6066000; ;11;22;-3;-3; ;5;1;2;-1;-1; 
2019;6066100;556,64907;11;11;1;0;1;6;3;4;3;310;1
2019;6066200;393,8714;11;11;1;0;1;3;2;3;3;310;1
2019;6066300;264,39181;11;11;4;2;4;7;3;4;3;430;1
2019;6066400;404,30476;11;11;2;0;2;7;3;4;3;410;1
2019;6066500; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6066600;679,19905;11;11;2;0;2;4;1;2;2;101;1
2019;6066700; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6066800;906,45874;11;11;2;0;2;6;1;2;2;101;1
2019;6066900;1067,13554;11;11;4;0;4;3;3;4;2;430;1
2019;6067000; ;11;21;-3;-3; ;3;2;3;-1;-1; 
2019;6067100; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6067200; ;11;28;-3;-3; ;6;3;4;-1;-1; 
2019;6067300; ;11;21;-3;-3; ;4;3;4;-1;-1; 
2019;6067400; ;11;22;-3;-3; ;9;1;1;-1;-1; 
2019;6067500;361,29581;11;11;2;0;2;4;2;3;2;101;1
2019;6067600;186,67311;11;11;1;0;1;6;3;4;3;410;1
2019;6067700;390,52875;11;11;1;0;1;2;2;3;2;102;1
2019;6067800; ;11;22;-3;-3; ;3;2;3;-1;-1; 
2019;6067900; ;11;21;-3;-3; ;6;1;2;-1;-1; 
2019;6068000;329,23671;11;11;2;0;2;6;3;3;3;220;1
2019;6068100;459,23921;11;11;2;0;2;2;3;4;2;310;1
2019;6068200; ;11;22;-3;-3; ;4;1;2;-1;-1; 
2019;6068300;415,02813;11;11;1;0;1;6;2;4;3;220;1
2019;6068400; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6068500; ;11;22;-3;-3; ;6;2;3;-1;-1; 
2019;6068600; ;11;22;-3;-3; ;7;2;3;-1;-1; 
2019;6068700; ;11;22;-3;-3; ;6;3;4;-1;-1; 
2019;6068800; ;11;21;-3;-3; ;9;1;1;-1;-1; 
2019;6068900;379,37175;11;11;1;0;1;5;3;4;2;310;1
2019;6069000;312,30736;11;11;1;0;1;1;3;4;3;430;1
2019;6069100;340,34466;11;11;2;0;2;6;3;4;2;410;1
2019;6069200; ;26;-3;-3;-3; ;7;2;4;-1;-1; 
