Hid;pid;pkzqu;ln;lnpkzqu;rb062;rb062_f;rb063;rb063_f;rb064;rb064_f;dgew;ngew
4787200;478720003;3;6944;694403;1411,92295415696;1;2281,89131711669;1;3996,32263313408;1; ;1,0425266928
4787200;478720004;4;6944;694404;1232,00451605387;1;1876,04926938905;1;3951,6323346241;1; ;1,0425266928
4787500;478750001;1;368;36801;629,119791103897;1;892,483868525857;1;1504,26851530424;1; ;1,0622456478
4787500;478750002;2;368;36802;642,212041563231;1;903,835278648347;1;1530,33896577169;1; ;1,0622456478
4787600;478760001;1;3919;391901;881,712746276143;1;1232,97068240957;1;1884,65153889222;1; ;1,0112703446
4787600;478760002;2;3919;391902;902,533204832347;1;1386,32070190492;1;2952,40321429534;1; ;1,0192389034
4788400;478840001;1;3372;337201;1045,65524320215;1;1532,14084056491;1;3160,37348765925;1; ;1,0278707839
4788500;478850001;1;8606;860601;809,640030496038;1;1224,10377293886;1;2076,19524807061;1; ;1,0158057556
4788600;478860001;2;391;39102;889,126442524209;1;1315,80364088401;1;2628,50696444687;1; ;1,0059929041
4788600;478860002;1;391;39101;885,268684532258;1;1298,64947963641;1;2554,1739193423;1; ;1,0119158139
4788600;478860003;3;391;39103;889,408180180642;1;1303,64748226633;1;2561,69823819288;1; ;1,0119158139
4788600;478860004;4;391;39104;986,511494989537;1;1659,91562294475;1;2972,86694572988;1; ;1,0119158139
4788700;478870001;2;7817;781702;673,964861871416;1;1020,93052760484;1;1722,61744184927;1; ;1,1017372262
4788700;478870002;1;7817;781701;715,467234884989;1;1079,28463350539;1;1790,25218558768;1; ;1,1017372262
4788700;478870003;3;7817;781703;668,574744473382;1;1106,74466282953;1;2101,99783512128;1; ;1,1017372262
4788700;478870004;4;7817;781704;690,722208976807;1;1131,07162847893;1;0;1; ;1,1017372262
4789400;478940001;1;8766;876601;643,628017922472;1;922,357643913785;1;1420,33105676429;1; ;1,0090277529
4789400;478940002;2;8766;876602;636,544502890622;1;919,461726356306;1;1409,60344844109;1; ;1,0090277529
4789700;478970001;1;6289;628901;868,85909444747;1;1221,29087498343;1;2318,15037009561;1; ;1,0189808099
4789700;478970002;2;6289;628902;825,044260245254;1;1149,84452170915;1;2115,27381797141;1; ;1,0324009584
4790000;479000001;1;4981;498101;671,691658189083;1;957,25026744991;1;2041,68511727706;1; ;1,0276770641
4790000;479000002;2;4981;498102;731,272754715595;1;1036,54067860282;1;2195,05791039752;1; ;1,0276770641
4790100;479010001;1;2097;209701;797,907271456075;1;1153,84110813838;1;2170,47291863013;1; ;1,0151527536
4790200;479020001;1;46;4601;1012,39948239166;1;1421,59485650836;1;3084,15626869488;1; ;1,0430501544
4790500;479050001;1;6220;622001;1418,58202124281;1;2227,36734515142;1;5008,86922253094;1; ;1,0628633534
4790500;479050002;2;6220;622002;1435,67129314075;1;2465,0914424394;1;6422,26155565781;1; ;1,0657849548
4790500;479050003;3;6220;622003; ; ; ; ; ; ; ;0
4790700;479070001;1;6569;656901;847,284758782634;1;1181,73341246472;1;1982,58458849213;1; ;1,0108177636
4790800;479080001;1;1900;190001;923,857690796269;1;1405,04954255572;1;3049,3219985231;1; ;1,0287323426
4790800;479080002;2;1900;190002;898,616999358645;1;1378,85927825055;1;3050,22221030824;1; ;1,0287323426
4790800;479080004;3;1900;190003;970,960436971085;1;1469,09475778441;1;3161,10680430292;1; ;1,0287323426
4791200;479120001;1;4317;431701;789,636579273142;1;1116,26353973978;1;2173,61927385753;1; ;1,403213234
4791300;479130001;1;2551;255101;907,63617006397;1;1194,16744701036;1;2809,20168711716;1; ;1,0105824533
4791400;479140001;1;2832;283201;665,202962432661;1;953,275836459569;1;1467,94173075996;1; ;1,1069211851
4791400;479140002;2;2832;283202;643,002578860375;1;928,790145112771;1;1423,90461060009;1; ;1,0622456478
4791600;479160001;1;7131;713101;620,037100614447;1;910,327773260204;1;1833,59747529736;1; ;1,0113821878
4791600;479160002;2;7131;713102;622,973546627592;1;907,327985382848;1;1836,28302128853;1; ;1,0113821878
4792100;479210001;1;3909;390901;1378,12384313632;1;2239,37401581895;1;5153,66072996086;1; ;1,0138292054
4792100;479210002;2;3909;390902;1238,93169700855;1;1832,09466558832;1;3710,29381490657;1; ;1,0247041195
4792200;479220001;1;728;72801;723,62991682673;1;1116,06098556778;1;2220,47572113725;1; ;1,0361935062
4792200;479220002;2;728;72802;767,023271901883;1;1172,51671913604;1;2284,84238644783;1; ;1,0361935062
4792200;479220003;3;728;72803;853,425362634484;1;1297,73156247684;1;2512,43282178529;1; ;1,1285550656
4792200;479220004;4;728;72804;735,699104844488;1;1214,65184714857;1;2684,31967923335;1; ;1,0719642892
4792300;479230001;1;95;9501;609,114520313077;1;853,598986436853;1;1618,06257086496;1; ;1,1066872579
4792600;479260001;1;4080;408001;986,024737730834;1;1470,06507813321;1;3066,45493907804;1; ;1,0174720782
4792600;479260002;2;4080;408002;947,840758886872;1;1401,18188782562;1;2836,14948528686;1; ;1,0174720782
4792600;479260004;3;4080;408003; ; ; ; ; ; ; ;1,0174720782
4792800;479280001;1;7929;792901;1712,76901899664;1;2419,65492932567;1;5153,59148562541;1; ;1,052352694
4793800;479380001;1;5014;501401;811,387264089082;1;1250,62801000052;1;2393,00781191083;1; ;1,0839503852
4793800;479380002;2;5014;501402;906,891090990878;1;1385,52062282917;1;2577,6047438693;1; ;1,2461617573
4793800;479380003;3;5014;501403;906,083362308416;1;1383,23436489455;1;2627,20213026001;1; ;1,1669202691
4794300;479430001;1;2017;201701;781,499370039945;1;1216,53913530999;1;1988,92478857728;1; ;1,021651517
4794300;479430002;2;2017;201702;731,284873204067;1;1128,7275934987;1;1806,63246248244;1; ;1,0660242691
4794300;479430003;3;2017;201703;818,800601638254;1;1437,97640257457;1;2177,53562802597;1; ;1,0660242691
4794300;479430004;4;2017;201704;698,058680568615;1;1170,93507085873;1;2095,44513442124;1; ;1,0369599562
4794600;479460001;1;1916;191601;1000,42919279878;1;1339,05343699036;1;2369,10905629134;1; ;1,1044763176
4795200;479520001;1;6120;612001;754,436056257083;1;1146,00102440726;1;2514,95964951044;1; ;1,0077654543
4795200;479520002;2;6120;612002;759,432922548334;1;1143,56779550889;1;2449,33024868104;1; ;1,0077654543
4795200;479520003;3;6120;612003;971,183838379949;1;1461,164620009;1;3174,40647071044;1; ;1,0154402118
4795500;479550001;1;565;56501;536,663755411013;1;802,100603567514;1;1527,93855252766;1; ;1,0529859337
4795500;479550002;2;565;56502;554,059422769505;1;827,213735641189;1;1592,82028571792;1; ;1,0180701893
4795500;479550003;3;565;56503;537,952156388409;1;878,075479264478;1;1878,19618189481;1; ;1,0180701893
4795500;479550004;4;565;56504;532,868479552311;1;860,258138992046;1;1875,56116519816;1; ;1,0180701893
4795700;479570001;1;4766;476601;1426,23280767694;1;2128,91950445828;1;4167,49416989721;1; ;1,021651517
4795700;479570002;2;4766;476602;1216,34816802356;1;1799,57540120846;1;3447,7699703689;1; ;1,021651517
4795700;479570003;3;4766;476603;1716,56955086167;1;2536,95254149998;1;4904,20170576568;1; ;1,0430501544
4795700;479570004;4;4766;476604;1428,07638747941;1;2101,74832192225;1;4004,29978593453;1; ;1,0769036348
4796400;479640001;1;4615;461501;751,919343115909;1;1096,1267435338;1;2052,15834319919;1; ;1,0227828998
4796800;479680001;1;583;58301;2111,79724605196;1;3330,60838330366;1;8039,40909586482;1; ;1,4850808418
4797100;479710001;1;1343;134301;786,109631500228;1;1062,12636934518;1;1695,94754784049;1; ;1,0454498793
4797700;479770001;1;7178;717801;879,784905218693;1;1335,8486433786;1;2967,57816557661;1; ;1,2715587214
4797700;479770002;2;7178;717802;698,136234158997;1;1064,43784611717;1;2558,69093315079;1; ;1,1590818516
4797700;479770003;3;7178;717803;674,419405676855;1;1124,28487500721;1;2922,83818357515;1; ;1,2715587214
4798000;479800001;1;3019;301901;995,262457793924;1;1456,07230292249;1;2857,14872175295;1; ;1,0082244145
4798800;479880001;1;8450;845001;1453,01212063349;1;2168,49372723161;1;3761,48445106095;1; ;1,0189808099
4798800;479880002;2;8450;845002;1369,28187008041;1;2036,87433414228;1;3513,15131082291;1; ;1,0189808099
4799100;479910001;1;1132;113201;1014,00014634511;1;1437,84407439066;1;2703,57332530363;1; ;1,0058946299
4799100;479910002;2;1132;113202;994,944978486319;1;1398,39100489988;1;2564,37858874015;1; ;1,0100623556
4799600;479960001;1;1308;130801;1692,86750864927;1;2288,40577655575;1;4032,90791777996;1; ;2,2977043431
4799600;479960002;2;1308;130802; ; ; ; ; ; ; ;2,2977043431
4799900;479990001;1;7815;781501;1871,11221739682;1;2994,3640519143;1;5071,73204024687;1; ;1,1152967522
4799900;479990002;2;7815;781502; ; ; ; ; ; ; ;1,1152967522
4799900;479990003;3;7815;781503; ; ; ; ; ; ; ;1,1152967522
4799900;479990004;4;7815;781504; ; ; ; ; ; ; ;1,1152967522
4800800;480080001;1;6054;605401;702,954263707547;1;1005,39658710916;1;2173,90782764598;1; ;1,0112703446
4800800;480080002;2;6054;605402;683,511167935303;1;985,491691113802;1;2120,61245940462;1; ;1,0192389034
4801100;480110001;1;7663;766301;498,01107184848;1;707,248844712652;1;1328,18418584828;1; ;1,0217327468
4801100;480110002;2;7663;766302;492,945626946871;1;694,133804140995;1;1261,28064589033;1; ;1,0217327468
4801300;480130001;1;6494;649401;522,214748666251;1;786,158028892213;1;1656,3460507247;1; ;1,0095976829
4801300;480130002;2;6494;649402;538,52102581908;1;817,9414026037;1;1755,65664393682;1; ;1,0053727204
4801300;480130003;3;6494;649403;541,416666309379;1;890,135097158742;1;2062,45844470881;1; ;1,0095976829
4801500;480150001;1;8951;895101;1552,40422224754;1;2148,39126601885;1;3591,74998175431;1; ;1,1959242187
4801500;480150002;2;8951;895102;1760,43578755043;1;2452,51541846721;1;4121,16893210674;1; ;1,1959242187
4801800;480180001;1;6094;609401;1611,71835378785;1;2610,13541398253;1;6206,91348328034;1; ;1,021651517
4801800;480180002;2;6094;609402;1595,60898856927;1;2563,46896659007;1;6054,81967938152;1; ;1,021651517
4801800;480180003;3;6094;609403;1753,54867824687;1;2808,59224486542;1;6536,0759852083;1; ;1,0430501544
4801800;480180004;4;6094;609404;1376,46931476792;1;2183,28101942857;1;4891,20659015228;1; ;1,021651517
4802100;480210001;1;1942;194201;802,551258200653;1;1165,91156204338;1;2321,81902322736;1; ;1,0300060187
4802100;480210002;2;1942;194202;630,656011484153;1;908,152991542183;1;1765,51416915967;1; ;1,0300060187
4802100;480210003;3;1942;194203;674,66560959499;1;1061,03866610658;1;2333,36302333297;1; ;1,0300060187
4802100;480210004;4;1942;194204;668,292761829925;1;1039,41700513728;1;2330,00062823643;1; ;1,0300060187
4802200;480220001;1;5428;542801;903,832492198739;1;1322,30995760567;1;2594,67623795282;1; ;1,049877728
4802300;480230002;1;6206;620601;830,076397084426;1;1070,88524806731;1;2070,66019612838;1; ;1,2838509026
4802300;480230003;2;6206;620602;799,715764432104;1;1112,93746035599;1;2540,71382341071;1; ;1,2838509026
4802500;480250001;1;5686;568601;1184,12694462008;1;1767,53117344311;1;3460,0537244409;1; ;1,0386776861
4802500;480250002;2;5686;568602;1195,59894231531;1;1768,87712158728;1;3388,95575977856;1; ;1,0386776861
4802500;480250003;3;5686;568603;1557,93792465208;1;2302,50768194117;1;4450,99461523157;1; ;1,0430501544
4802500;480250004;4;5686;568604;2031,83181459173;1;3002,88495933154;1;5804,89910586368;1; ;1,1312774056
4803300;480330001;1;2765;276501;1325,27543886717;1;2023,12459938579;1;3929,8384565152;1; ;1,1439466107
4803300;480330002;2;2765;276502;926,286114523011;1;1397,87539576025;1;2684,89726839412;1; ;1,0644234888
4803300;480330003;4;2765;276504;1425,11103573063;1;0;1;0;1; ;1,0644234888
4803300;480330004;3;2765;276503; ; ; ; ; ; ; ;1,0644234888
4803600;480360001;1;5594;559401;1122,49076889117;1;1705,65763734085;1;3005,37007207037;1; ;1,0009539732
4803600;480360002;2;5594;559402;1226,18547060379;1;1860,19378778845;1;3277,5318549761;1; ;1,0009539732
4803600;480360003;3;5594;559403;1151,04870666696;1;1875,84981380195;1;3642,76056698165;1; ;1,0009539732
4803600;480360004;4;5594;559404;1161,32282185961;1;1910,38786402245;1;3646,97746004593;1; ;1,0009539732
4804300;480430001;1;8436;843601;908,990173473226;1;1282,56360732243;1;2603,43939004987;1; ;1,1883483117
4804300;480430002;2;8436;843602;1114,88414571395;1;1560,44289224606;1;3182,71617878249;1; ;1,552280389
4804400;480440001;1;550;55001;867,708836322184;1;1394,68310523952;1;2649,50190692942;1; ;1,0343678582
4804400;480440002;2;550;55002;900,042897971816;1;1425,74425241699;1;2638,61797514126;1; ;1,0192389034
4804400;480440003;4;550;55004;901,892616048506;1;1539,00571536417;1;3134,7412495644;1; ;1,0343678582
4804400;480440004;3;550;55003; ; ; ; ; ; ; ;1,0192389034
4804500;480450001;1;3818;381801;1693,86049062938;1;2425,55718210726;1;5117,69707858942;1; ;1,01856042
4804500;480450002;2;3818;381802; ; ; ; ; ; ; ;1,01856042
4805200;480520001;2;1952;195202;1000,9041161948;1;1536,39147440556;1;3174,39919190095;1; ;1,021651517
4805200;480520002;1;1952;195201;1060,30957728689;1;1779,21416267213;1;4058,98059374844;1; ;1,021651517
4805200;480520003;3;1952;195203;818,018030269633;1;1359,37053631056;1;3096,41600057593;1; ;1,021651517
4805200;480520004;4;1952;195204; ; ; ; ; ; ; ;0
4805500;480550001;1;8644;864401;422,046640221623;1;644,790019035157;1;1199,55905706466;1; ;1,0112703446
4805500;480550002;2;8644;864402;404,61073590126;1;623,64488803399;1;1193,31014257626;1; ;1,0201330397
4805500;480550003;3;8644;864403;404,831026448548;1;668,004809949931;1;1462,62991415025;1; ;1,0201330397
4806600;480660001;3;6802;680203;1568,35306923615;1;2224,95271358364;1;4803,27133755184;1; ;1,0958264003
4806600;480660002;2;6802;680202;1686,97646223194;1;2372,76408262065;1;4998,30561270008;1; ;1,1635792801
4806600;480660003;1;6802;680201;1718,67614250742;1;2426,95133491491;1;5157,13397240555;1; ;1,3654984138
4807000;480700001;3;223;22303;1500,40680347684;1;2278,91723158881;1;4891,5437779343;1; ;1,0229915039
4807000;480700002;1;223;22301;1318,41274358944;1;1991,1730809312;1;4261,02802258895;1; ;1,0115632788
4807000;480700003;2;223;22302;1404,84856953381;1;2138,96987927499;1;4554,94581284041;1; ;1,0115632788
4807100;480710001;1;6738;673801;658,154147521188;1;869,075918529865;1;1550,84864082775;1; ;1,0428243495
4807100;480710002;2;6738;673802;656,427193149522;1;873,650354781855;1;1552,07755668906;1; ;1,0428243495
4807500;480750001;1;2624;262401;1442,63196674104;1;2200,33948036207;1;4451,92085186735;1; ;1,0115129989
4807500;480750002;2;2624;262402;1697,75363651411;1;2579,3008245229;1;5168,93512403428;1; ;1,0115129989
4807500;480750003;3;2624;262403;1389,63679457471;1;2282,55201937819;1;5040,41066032087;1; ;1,0115129989
4807500;480750004;4;2624;262404;1323,24573797746;1;2194,9663729402;1;4761,01965228035;1; ;1,0115129989
4807600;480760001;1;311;31101;1984,00936394188;1;3145,87368355382;1;6392,8169798882;1; ;1,0112703446
4807600;480760002;2;311;31102;1963,69859755358;1;3087,15312378917;1;6186,40731713513;1; ;1,0112703446
4807600;480760003;3;311;31103;2721,37950072944;1;4270,0110521124;1;8527,53827882653;1; ;1,0382531054
4807601;480760004;1;6243;624301;2433,0140117174;1;3600,44790632659;1;6857,90837334406;1; ;1,0683343158
4807600;480760005;4;311;31104;2290,29926844511;1;3593,6197749282;1;7176,73322533629;1; ;1,0683343158
4807900;480790001;1;4941;494101;1406,03270372301;1;2233,58515535886;1;5492,53033081382;1; ;1,1919484171
4808100;480810001;1;5255;525501;521,244484854865;1;740,308552452356;1;1395,29052608709;1; ;1,0694208446
4808100;480810002;2;5255;525502;526,660385658461;1;747,060280155517;1;1431,32575735814;1; ;1,0694208446
4808600;480860001;1;8962;896201;951,088710276204;1;1440,32602307893;1;3031,4661507485;1; ;1,063244361
4808600;480860002;2;8962;896202;1115,17917091974;1;1665,07664050319;1;3408,02014379975;1; ;1,1079605098
4808600;480860003;3;8962;896203;899,443644666991;1;1473,99334257063;1;3342,78572492605;1; ;1,1079605098
4808600;480860004;4;8962;896204;1042,99781800732;1;1709,24754338299;1;0;1; ;1,063244361
4808800;480880001;1;7834;783401;1238,53906905046;1;1806,09399823631;1;3637,8624029081;1; ;1,0093882662
4809000;480900001;1;7770;777001;808,944439588025;1;1273,289631723;1;2693,50610450332;1; ;1,0107263244
4809000;480900002;2;7770;777002;723,505527183308;1;1248,15256990069;1;2874,26813034959;1; ;1,0107263244
4809000;480900003;3;7770;777003;723,505527183308;1;1248,15256990069;1;2874,26813034959;1; ;1,0107263244
4809200;480920001;1;6962;696201;543,673416335481;1;816,792635017576;1;1483,86457576482;1; ;1,0641347543
4809200;480920002;2;6962;696202;463,8370938822;1;690,69747562033;1;1226,37180093319;1; ;1,1145685955
4809200;480920003;3;6962;696203;479,344087524765;1;770,648068870955;1;1569,54843777937;1; ;1,0641347543
4809200;480920004;4;6962;696204;501,391901853418;1;814,86203702439;1;1628,5637251949;1; ;1,1145685955
4809600;480960001;1;5652;565201;724,99627269303;1;1090,47114976889;1;2407,02221857412;1; ;1,0263773598
4809600;480960002;2;5652;565202;717,652216032178;1;1070,03357991251;1;2307,90162936052;1; ;1,0263773598
4809600;480960003;3;5652;565203;760,605042740426;1;1128,20320757781;1;2425,53062866108;1; ;1,0524466443
4809700;480970001;1;7405;740501;807,780050787715;1;1126,4790160819;1;2280,06641493922;1; ;1,0844478343
4809700;480970002;2;7405;740502; ; ; ; ; ; ; ;0
4809900;480990001;1;9215;921501;4224,11344308916;1;6224,35762469403;1;11282,6722534702;1; ;1,0670690662
4810100;481010001;1;5861;586101;1105,65860216622;1;1750,55505752691;1;3906,59042935615;1; ;1,0048869091
4810100;481010002;2;5861;586102;1310,03062027586;1;2044,61099215047;1;4433,61841679166;1; ;1,0048869091
4810100;481010003;3;5861;586103; ; ; ; ; ; ; ;0
4810200;481020001;1;2611;261101;1493,53571495185;1;2169,7437273866;1;4320,86997485919;1; ;1,0150911381
4810200;481020002;2;2611;261102;1429,04416998197;1;2057,84249159996;1;4000,59253303667;1; ;1,0150911381
4810200;481020003;3;2611;261103;1718,6046238319;1;2461,49912071932;1;4773,94260156325;1; ;1,0300060187
4810200;481020004;4;2611;261104;1635,17964065423;1;2543,24694509083;1;5701,04871339813;1; ;1,0150911381
4810200;481020005;5;2611;261105;1709,72323203662;1;2688,86161045111;1;5913,15892351838;1; ;1,0300060187
4810400;481040001;1;1762;176201;700,592180111687;1;1027,22640389782;1;2042,75461544435;1; ;1,0039219577
4810400;481040002;2;1762;176202;707,852769621506;1;1047,03177488173;1;2133,60122146508;1; ;1,0039219577
4810600;481060001;1;1317;131701;653,729603466706;1;938,96600279316;1;2463,3030622257;1; ;1,1485868405
4810600;481060002;2;1317;131702;604,828939781238;1;861,835592871981;1;2206,39882965973;1; ;1,0905220982
4810600;481060003;3;1317;131703;642,527134739669;1;913,503198957452;1;2376,17415474905;1; ;1,1007555182
4810800;481080001;1;5221;522101;758,521906751364;1;1084,87191225378;1;2345,75248442304;1; ;1,0579870067
4810800;481080002;2;5221;522102;773,594780050754;1;1115,37494015195;1;2400,09937812937;1; ;1,0989860077
4811000;481100001;1;6577;657701;1058,04744785635;1;1630,81654440838;1;3120,47763152293;1; ;1,1863848523
4811000;481100002;2;6577;657702;1047,31348706939;1;1600,05368816261;1;2976,71929893897;1; ;1,1863848523
