"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FONPURCH","INTAWAY","INTAWAY_","INTAWYX","INTAWYX_","FONCARDX","FONC_RDX","PRPYCELL","PRPY_ELL","PRPYCLX","PRPYCLX_"
"20194","04194373","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194383","49","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194423","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194523","46","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194653","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194703","55","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194713","5","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194723","58","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194733","66","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194743","34","0","1","","2","D","","A","","A","1","D","120","D"
"20194","04194763","41","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194773","48","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194783","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194793","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194803","4","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194853","38","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194873","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194893","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194913","51","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194943","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04194953","10","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195023","45","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195033","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195043","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195053","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195063","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195083","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195113","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195133","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195143","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195153","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195163","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195173","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195183","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195203","49","0","1","","2","D","","A","","A","1","D","42","D"
"20194","04195253","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195263","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195283","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195313","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195403","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195413","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195433","46","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195523","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195543","64","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195553","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195573","4","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195603","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195643","79","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195653","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195683","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195693","11","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195703","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195713","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195733","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195743","9","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195753","6","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195763","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195793","55","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195833","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195863","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195873","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195893","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195943","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195963","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04195973","47","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196013","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196043","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196093","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196103","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196113","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196183","53","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196213","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196243","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196283","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196323","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196333","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196393","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196403","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196433","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196443","51","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196513","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196593","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196623","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196673","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196693","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196703","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196723","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196743","34","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196773","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196923","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04196953","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197043","19","0","1","","2","D","","A","","A","1","D","135","D"
"20194","04197063","111","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197083","50","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197103","9","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197113","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197193","42","0","1","","2","D","","A","","A","1","D","210","D"
"20194","04197253","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197273","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197323","34","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197343","4","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197383","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197413","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197423","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197493","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197503","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197513","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197533","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197563","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197613","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197643","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197673","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197713","86","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197743","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197773","63","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197833","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197843","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197863","70","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197893","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197913","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04197953","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198083","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198093","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198123","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198143","3","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198233","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198243","11","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198253","55","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198283","72","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198323","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198333","53","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198353","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198393","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198423","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198444","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198503","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198523","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198563","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198603","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198653","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198663","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198713","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198723","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198733","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198783","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198833","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198853","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198863","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198873","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198893","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198903","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04198953","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199033","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199043","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199113","48","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199143","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199163","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199183","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199213","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199243","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199253","48","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199263","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199274","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199283","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199313","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199323","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199333","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199343","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199363","51","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199413","82","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199433","7","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199443","66","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199453","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199493","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199553","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199573","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199613","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199623","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199633","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199653","41","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199663","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199683","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199703","60","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199713","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199743","38","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199763","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199783","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199793","56","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199823","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199833","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199843","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199853","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199893","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199943","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04199993","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200023","71","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200033","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200143","52","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200173","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200193","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200233","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200253","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200263","54","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200343","63","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200353","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200433","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200453","10","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200463","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200483","6","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200493","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200513","23","0","1","","2","D","","A","","A","1","D","180","D"
"20194","04200523","34","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200533","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200543","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200573","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200593","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200623","44","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200633","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200653","6","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200663","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200693","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200703","38","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200713","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200733","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200743","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200753","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200763","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200813","59","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200823","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200853","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200863","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200883","43","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200903","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200933","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04200993","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201023","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201043","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201053","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201103","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201113","58","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201133","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201143","47","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201153","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201203","38","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201223","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201273","11","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201283","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201303","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201313","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201323","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201363","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201433","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201443","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201473","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201483","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201523","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201533","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201543","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201573","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201623","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201663","33","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201743","59","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201763","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201773","41","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201843","60","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201873","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201893","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201903","44","0","1","","2","D","","A","","A","2","D","","A"
"20194","04201983","44","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202023","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202073","65","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202123","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202173","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202193","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202213","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202233","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202253","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202323","8","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202343","45","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202353","38","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202363","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202373","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202383","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202413","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202443","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202473","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202523","10","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202543","78","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202603","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202623","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202643","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202663","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202693","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202723","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202743","43","0","1","","1","D","2","D","","A","2","D","","A"
"20194","04202763","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202823","41","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202853","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202873","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202893","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202903","34","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202933","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202943","64","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202963","44","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202973","25","0","1","","2","D","","A","","A","2","D","","A"
"20194","04202993","65","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203003","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203033","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203073","11","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203083","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203123","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203133","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203143","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203153","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203173","45","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203183","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203203","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203233","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203253","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203263","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203303","34","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203343","17","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203403","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203413","66","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203423","38","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203433","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203533","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203543","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203603","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203643","29","0","1","","2","D","","A","","A","1","D","2","D"
"20194","04203713","8","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203733","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203743","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203753","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203773","48","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203813","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203843","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203853","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203883","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203943","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203953","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203963","49","0","1","","2","D","","A","","A","2","D","","A"
"20194","04203993","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204013","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204033","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204073","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204083","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204113","58","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204153","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204173","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204203","39","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204213","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204223","41","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204273","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204313","40","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204333","51","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204353","47","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204403","52","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204423","30","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204503","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204533","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204543","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204573","28","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204593","47","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204603","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204623","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204673","45","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204713","20","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204733","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04204743","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214872","34","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214882","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214892","10","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214902","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214932","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214942","21","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214952","16","0","1","","2","D","","A","","A","2","D","","A"
"20194","04214962","16","0","1","","2","D","","A","","A","1","D","10","D"
"20194","04214972","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215032","23","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215052","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215062","11","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215082","49","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215142","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215152","36","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215162","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215172","72","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215192","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215224","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215262","10","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215282","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215312","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215332","32","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215342","42","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215352","50","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215362","12","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215382","15","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215412","22","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215422","62","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215442","33","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215452","18","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215482","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215492","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215502","27","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215512","24","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215532","32","0","1","","2","D","","A","","A","1","D","22","D"
"20194","04215542","35","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215563","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215602","13","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215642","19","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215682","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215692","9","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215762","37","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215792","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215802","31","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215812","14","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215822","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215842","26","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215864","29","0","1","","2","D","","A","","A","2","D","","A"
"20194","04215872","29","0","1","","2","D","","A","","A","2","D","","A"
