"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20201","04227063","6","0","1","150","D","13","D","150","D"
"20201","04227083","2","0","1","150","D","12","D","1200","D"
"20201","04227133","5","0","1","160","D","11","D","200","D"
"20201","04227153","4","0","1","140","D","01","D","100","D"
"20201","04227163","10","0","1","170","D","12","D","1200","D"
"20201","04227163","11","0","1","170","D","12","D","300","D"
"20201","04227163","12","0","1","140","D","13","D","60","D"
"20201","04227163","13","0","1","160","D","12","D","85","D"
"20201","04227183","9","0","1","160","D","13","D","40","D"
"20201","04227183","10","0","1","150","D","13","D","100","D"
"20201","04227223","10","0","1","130","D","12","D","3000","D"
"20201","04227223","11","0","1","150","D","13","D","100","D"
"20201","04227273","2","0","1","150","D","13","D","25","D"
"20201","04227283","2","0","1","170","D","12","D","80","D"
"20201","04227303","5","0","1","170","D","12","D","55","D"
"20201","04227303","6","0","1","150","D","13","D","20","D"
"20201","04227333","21","0","1","150","D","13","D","540","D"
"20201","04227353","2","0","1","150","D","13","D","650","D"
"20201","04227373","1","0","1","150","D","13","D","50","D"
"20201","04227474","2","0","1","110","D","13","D","460","D"
"20201","04227474","3","0","1","150","D","13","D","20","D"
"20201","04227483","4","0","1","160","D","13","D","25","D"
"20201","04227523","1","0","1","170","D","12","D","500","D"
"20201","04227533","12","0","1","150","D","13","D","20","D"
"20201","04227593","7","0","1","100","D","12","D","322","F"
"20201","04227663","3","0","1","160","D","13","D","120000","D"
"20201","04227723","7","0","1","140","D","01","D","1500","D"
"20201","04227723","8","0","1","150","D","13","D","200","D"
"20201","04227723","9","0","1","160","D","01","D","3600","D"
"20201","04227763","2","0","1","150","D","13","D","80","D"
"20201","04227763","3","0","1","150","D","12","D","60","D"
"20201","04227783","14","0","1","170","D","12","D","100","D"
"20201","04227783","15","0","1","160","D","12","D","2500","D"
"20201","04227783","16","0","1","150","D","13","D","1000","D"
"20201","04227803","2","0","1","170","D","12","D","300","D"
"20201","04227803","3","0","1","150","D","13","D","5","D"
"20201","04227843","8","0","1","110","D","13","D","100","D"
"20201","04227843","9","0","1","150","D","13","D","40","D"
"20201","04227843","10","0","2","110","D","11","D","100","D"
"20201","04227853","3","0","1","150","D","13","D","1200","D"
"20201","04227873","1","0","1","150","D","13","D","200","D"
"20201","04227883","10","0","1","100","D","12","D","100","D"
"20201","04227883","11","0","1","170","D","12","D","3300","D"
"20201","04227883","12","0","1","130","D","12","D","100","D"
"20201","04227883","13","0","1","150","D","13","D","60","D"
"20201","04227883","14","0","1","160","D","11","D","250","D"
"20201","04227883","15","0","1","160","D","12","D","250","D"
"20201","04227883","16","0","2","130","D","11","D","150","D"
"20201","04227893","16","0","1","170","D","12","D","100","D"
"20201","04227903","7","0","1","170","D","12","D","500","D"
"20201","04227903","8","0","1","170","D","01","D","1000","D"
"20201","04227903","9","0","1","150","D","11","D","500","D"
"20201","04227903","10","0","1","150","D","12","D","1500","D"
"20201","04227903","11","0","1","150","D","01","D","500","D"
"20201","04227933","7","0","1","170","D","12","D","400","D"
"20201","04227943","2","0","1","160","D","13","D","100","D"
"20201","04227943","3","0","1","160","D","11","D","125","D"
"20201","04227943","4","0","1","160","D","12","D","200","D"
"20201","04227943","5","0","1","140","D","12","D","500","D"
"20201","04227993","10","0","1","140","D","13","D","25","D"
"20201","04227993","11","0","2","160","D","11","D","120","D"
"20201","04228023","3","0","1","150","D","13","D","10","D"
"20201","04228093","5","0","1","160","D","01","D","100","D"
"20201","04228113","5","0","1","150","D","13","D","20","D"
"20201","04228133","1","0","1","150","D","13","D","75","D"
"20201","04228133","2","0","1","160","D","13","D","35","D"
"20201","04228203","7","0","1","170","D","12","D","300","D"
"20201","04228223","4","0","1","170","D","01","D","20","D"
"20201","04228273","1","0","1","150","D","13","D","1","D"
"20201","04228433","10","0","1","170","D","12","D","10000","D"
"20201","04228433","11","0","1","160","D","13","D","62","D"
"20201","04228453","8","0","1","160","D","12","D","25","D"
"20201","04228463","3","0","1","170","D","12","D","4000","D"
"20201","04228463","4","0","1","170","D","11","D","50","D"
"20201","04228463","5","0","1","150","D","13","D","400","D"
"20201","04228513","6","0","1","100","D","01","D","500","D"
"20201","04228573","4","0","1","170","D","13","D","200","D"
"20201","04228573","5","0","1","110","D","13","D","1345","D"
"20201","04228583","1","0","1","150","D","13","D","110","D"
"20201","04228633","7","0","1","170","D","12","D","5000","D"
"20201","04228633","8","0","1","170","D","12","D","50","D"
"20201","04228633","9","0","1","170","D","01","D","25","D"
"20201","04228633","10","0","1","150","D","13","D","600","D"
"20201","04228633","11","0","1","160","D","11","D","1000","D"
"20201","04228633","12","0","1","160","D","12","D","3000","D"
"20201","04228653","2","0","1","160","D","13","D","30","D"
"20201","04228663","3","0","1","150","D","13","D","30","D"
"20201","04228663","4","0","2","170","D","11","D","50","D"
"20201","04228803","14","0","1","100","D","12","D","500","D"
"20201","04228803","15","0","1","170","D","12","D","700","D"
"20201","04228803","16","0","1","170","D","01","D","40","D"
"20201","04228863","9","0","1","170","D","12","D","250","D"
"20201","04228863","10","0","1","160","D","12","D","100","D"
"20201","04228983","1","0","1","120","D","13","D","850","D"
"20201","04228983","2","0","1","150","D","13","D","150","D"
"20201","04229003","3","0","1","150","D","12","D","18000","D"
"20201","04229003","4","0","2","150","D","11","D","8000","D"
"20201","04229043","3","0","1","170","D","11","D","620","D"
"20201","04229043","4","0","1","170","D","12","D","410","D"
"20201","04229043","5","0","1","170","D","01","D","200","D"
"20201","04229043","6","0","1","130","D","11","D","25","D"
"20201","04229103","14","0","1","100","D","12","D","295","D"
"20201","04229133","2","0","1","170","D","12","D","3000","D"
"20201","04229133","3","0","1","160","D","12","D","2500","D"
"20201","04229133","4","0","1","160","D","12","D","1000","D"
"20201","04229133","5","0","2","170","D","11","D","5000","D"
"20201","04229193","5","0","1","150","D","13","D","30","D"
"20201","04229233","1","0","1","150","D","13","D","200","D"
"20201","04229353","16","0","1","150","D","13","D","250","D"
"20201","04229393","8","0","1","150","D","13","D","1000","D"
"20201","04229473","8","0","1","110","D","13","D","640","D"
"20201","04229493","1","0","1","150","D","13","D","105","D"
"20201","04229513","3","0","1","150","D","13","D","125","D"
"20201","04229523","1","0","1","150","D","13","D","10","D"
"20201","04229553","1","0","1","150","D","13","D","1733","D"
"20201","04229643","3","0","1","150","D","12","D","25","D"
"20201","04229663","1","0","1","170","D","12","D","100","D"
"20201","04229663","2","0","1","170","D","13","D","5","D"
"20201","04229663","3","0","1","160","D","12","D","100","D"
"20201","04229673","7","0","1","100","D","11","D","400","D"
"20201","04229673","8","0","1","100","D","12","D","200","D"
"20201","04229673","9","0","1","100","D","01","D","400","D"
"20201","04229673","10","0","1","170","D","01","D","200","D"
"20201","04229673","11","0","1","150","D","13","D","125","D"
"20201","04229673","12","0","1","160","D","13","D","50","D"
"20201","04229673","13","0","2","100","D","11","D","1000","D"
"20201","04229713","2","0","1","170","D","12","D","4000","D"
"20201","04229713","3","0","1","150","D","13","D","135","D"
"20201","04229713","4","0","1","160","D","01","D","145","D"
"20201","04229713","5","0","1","160","D","11","D","135","D"
"20201","04229713","6","0","1","160","D","12","D","135","D"
"20201","04229733","2","0","1","140","D","13","D","35","D"
"20201","04229733","3","0","1","160","D","01","D","75","D"
"20201","04229773","8","0","1","160","D","13","D","5","D"
"20201","04229783","2","0","1","160","D","13","D","130","D"
"20201","04229803","3","0","1","120","D","13","D","1600","D"
"20201","04229843","22","0","1","170","D","12","D","50","D"
"20201","04229843","23","0","1","170","D","11","D","50","D"
"20201","04229843","24","0","1","150","D","13","D","1000","D"
"20201","04229843","25","0","1","160","D","13","D","200","D"
"20201","04229843","26","0","1","130","D","11","D","25","D"
"20201","04229843","27","0","2","170","D","11","D","100","D"
"20201","04229923","10","0","1","170","D","12","D","335","D"
"20201","04229944","7","0","1","160","D","13","D","5","D"
"20201","04229944","8","0","1","160","D","13","D","10","D"
"20201","04229944","9","0","1","160","D","13","D","10","D"
"20201","04230073","4","0","1","150","D","13","D","20","D"
"20201","04230153","5","0","2","170","D","11","D","50","D"
"20201","04230163","2","0","1","150","D","11","D","30","D"
"20201","04230163","3","0","1","150","D","12","D","30","D"
"20201","04230163","4","0","1","150","D","01","D","30","D"
"20201","04230183","11","0","1","170","D","12","D","80","D"
"20201","04230183","12","0","2","150","D","11","D","1000","D"
"20201","04230213","3","0","1","160","D","01","D","100","D"
"20201","04230223","4","0","1","110","D","13","D","500","D"
"20201","04230223","5","0","1","150","D","13","D","500","D"
"20201","04230233","4","0","1","170","D","12","D","500","D"
"20201","04230233","5","0","1","140","D","12","D","650","D"
"20201","04230233","6","0","1","150","D","12","D","1500","D"
"20201","04230283","12","0","1","110","D","13","D","500","D"
"20201","04230333","3","0","1","160","D","01","D","100","D"
"20201","04230353","7","0","1","170","D","12","D","140","D"
"20201","04230393","6","0","1","160","D","13","D","50","D"
"20201","04230443","8","0","1","150","D","13","D","500","D"
"20201","04230443","9","0","1","160","D","13","D","500","D"
"20201","04230443","10","0","2","140","D","11","D","500","D"
"20201","04230443","11","0","2","150","D","11","D","2000","D"
"20201","04230503","1","0","1","110","D","13","D","300","D"
"20201","04230553","1","0","1","100","D","13","D","400","D"
"20201","04230553","2","0","1","150","D","13","D","100","D"
"20201","04230553","3","0","1","160","D","13","D","100","D"
"20201","04230583","6","0","1","170","D","12","D","50","D"
"20201","04230583","7","0","1","170","D","11","D","100","D"
"20201","04230583","8","0","1","150","D","12","D","19","D"
"20201","04230583","9","0","1","150","D","11","D","19","D"
"20201","04230593","4","0","1","170","D","12","D","400","D"
"20201","04230813","11","0","1","170","D","13","D","240","D"
"20201","04230813","12","0","1","170","D","13","D","60","D"
"20201","04230813","13","0","1","130","D","13","D","5","D"
"20201","04230813","14","0","1","150","D","13","D","120","D"
"20201","04230813","15","0","1","150","D","13","D","50","D"
"20201","04231003","1","0","1","160","D","12","D","100","D"
"20201","04231043","3","0","1","100","D","12","D","600","D"
"20201","04231043","4","0","1","160","D","12","D","60","D"
"20201","04231043","5","0","1","160","D","12","D","50","D"
"20201","04231043","6","0","2","160","D","11","D","50","D"
"20201","04231113","2","0","1","160","D","11","D","40","D"
"20201","04231143","9","0","1","170","D","12","D","300","D"
"20201","04231163","10","0","1","150","D","13","D","70","D"
"20201","04231163","11","0","2","160","D","11","D","500","D"
"20201","04231213","2","0","1","170","D","12","D","3500","D"
"20201","04231223","2","0","1","160","D","13","D","42","D"
"20201","04231233","7","0","2","170","D","11","D","20","D"
"20201","04231273","5","0","1","170","D","13","D","75","D"
"20201","04231313","1","0","1","150","D","13","D","75","D"
"20201","04231333","8","0","1","170","D","12","D","40","D"
"20201","04231333","9","0","1","170","D","12","D","100","D"
"20201","04231333","10","0","1","160","D","11","D","5","D"
"20201","04231333","11","0","1","160","D","12","D","2600","D"
"20201","04231513","1","0","1","110","D","13","D","684","D"
"20201","04231613","5","0","1","160","D","13","D","35","D"
"20201","04231623","6","0","1","170","D","11","D","100","D"
"20201","04231723","3","0","1","150","D","13","D","580","F"
"20201","04232083","4","0","1","150","D","13","D","100","D"
"20201","04232123","11","0","1","170","D","12","D","850","D"
"20201","04232123","12","0","1","140","D","11","D","125","D"
"20201","04232123","13","0","1","140","D","12","D","125","D"
"20201","04232123","14","0","1","140","D","01","D","125","D"
"20201","04232123","15","0","1","160","D","13","D","50","D"
"20201","04232123","16","0","2","140","D","11","D","154","D"
"20201","04232133","5","0","1","170","D","11","D","500","D"
"20201","04232133","6","0","1","150","D","13","D","200","D"
"20201","04232204","5","0","1","150","D","13","D","50","D"
"20201","04232283","4","0","1","100","D","13","D","300","D"
"20201","04232333","1","0","1","150","D","13","D","180","D"
"20201","04232333","2","0","1","160","D","13","D","40","D"
"20201","04232403","5","0","1","150","D","13","D","300","D"
"20201","04232443","4","0","1","170","D","12","D","100","D"
"20201","04232443","5","0","1","150","D","13","D","60","D"
"20201","04232473","6","0","1","170","D","12","D","75","D"
"20201","04232483","4","0","1","150","D","13","D","380","D"
"20201","04232493","9","0","1","150","D","13","D","500","D"
"20201","04232493","10","0","2","160","D","11","D","50","D"
"20201","04232503","4","0","1","170","D","13","D","625","D"
"20201","04232553","6","0","1","150","D","13","D","40","D"
