"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","EQBPURCH","APPRPB9_"
"20201","04223343","7","2","1","120","D","11","D","32","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","7","3","1","130","D","11","D","87","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","7","4","1","190","D","11","D","63","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","7","5","1","200","D","11","D","60","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","8","0","1","210","D","12","D","","H","210","D","190","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","8","1","1","190","D","12","D","2","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","8","2","1","220","D","12","D","1","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","9","0","1","210","D","11","D","","H","210","D","190","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","9","1","1","190","D","11","D","2","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","9","2","1","220","D","11","D","1","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","10","0","1","210","D","10","D","","H","210","D","190","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","10","1","1","190","D","10","D","2","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223343","10","2","1","220","D","10","D","1","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223353","6","0","1","200","D","12","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223653","9","0","2","200","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04223903","1","0","2","140","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224213","2","0","1","200","D","10","D","28","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224273","18","0","1","200","D","11","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224313","4","0","2","220","D","10","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224373","11","0","1","130","D","12","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224483","10","0","1","200","D","11","D","337","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224533","2","0","1","110","D","10","D","34","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224533","3","0","1","110","D","11","D","34","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224533","4","0","1","110","D","12","D","34","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224563","1","0","1","110","D","12","D","32","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224563","2","0","1","110","D","12","D","84","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224563","3","0","1","110","D","12","D","19","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224613","4","0","1","190","D","11","D","77","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224663","2","0","1","200","D","10","D","33","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224663","3","0","1","200","D","11","D","33","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04224663","4","0","1","200","D","12","D","33","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225053","19","0","1","220","D","12","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225083","5","0","1","190","D","11","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225083","6","0","2","190","D","10","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225093","7","0","1","110","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225163","7","0","1","200","D","10","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225163","8","0","1","200","D","11","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225163","9","0","1","200","D","12","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225213","8","0","1","190","D","12","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225233","19","0","1","190","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225233","20","0","1","190","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225233","21","0","1","190","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225323","2","0","1","190","D","10","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225323","3","0","1","190","D","11","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225323","4","0","1","190","D","12","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225683","3","0","1","190","D","01","D","275","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225743","16","0","1","110","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04225803","17","0","1","190","D","12","D","58","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226493","5","0","1","190","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226493","6","0","1","190","D","01","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226493","7","0","2","190","D","11","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226523","4","0","2","130","D","11","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226773","12","0","2","200","D","11","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226833","9","0","1","120","D","12","D","60","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226953","25","0","1","120","D","11","D","216","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04226953","26","0","1","190","D","12","D","127","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227353","5","0","1","100","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227443","5","0","1","120","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227723","13","0","1","190","D","01","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227763","5","0","1","220","D","12","D","74","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227783","19","0","1","210","D","12","D","","H","110","D","200","D","100","D","","A","","A","","A","","A","","A","","","A"
"20201","04227783","19","1","1","110","D","12","D","63","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227783","19","2","1","200","D","12","D","63","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227783","19","3","1","100","D","12","D","90","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227853","4","0","1","190","D","12","D","147","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227883","19","0","1","190","D","11","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227883","20","0","1","190","D","01","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04227943","7","0","1","190","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04228133","3","0","1","110","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04228173","3","0","1","190","D","01","D","145","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04228433","12","0","1","100","D","01","D","225","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04228663","10","0","1","190","D","01","D","109","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04229553","3","0","1","190","D","01","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04229663","4","0","1","110","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230373","13","0","1","190","D","11","D","77","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230593","6","0","1","190","D","11","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230593","7","0","1","190","D","12","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230593","8","0","1","190","D","01","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230813","16","0","1","190","D","01","D","73","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230813","17","0","1","190","D","12","D","69","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04230813","18","0","1","190","D","11","D","69","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04231233","11","0","1","200","D","01","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232123","19","0","1","110","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232123","20","0","1","110","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232123","21","0","1","110","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232133","7","0","2","220","D","11","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232473","8","0","1","200","D","01","D","2166","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232493","12","0","2","130","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232573","9","0","1","190","D","01","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232853","20","0","1","200","D","11","D","156","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232853","101","0","1","220","D","12","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04232883","1","0","1","110","D","01","D","54","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233083","11","0","1","190","D","12","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233083","12","0","2","190","D","11","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233473","7","0","1","200","D","01","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233633","23","0","1","110","D","01","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233673","6","0","1","200","D","11","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233673","7","0","1","200","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04233673","8","0","1","200","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04234033","13","0","2","200","D","11","D","18","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04234053","7","0","1","100","D","01","D","382","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04234183","12","0","1","190","D","01","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235133","1","0","1","200","D","11","D","39","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235133","2","0","1","200","D","12","D","39","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235133","3","0","1","200","D","01","D","39","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235263","13","0","1","210","D","01","D","","H","110","D","130","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235263","13","1","1","110","D","01","D","60","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235263","13","2","1","130","D","01","D","90","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235263","14","0","1","110","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235333","7","0","1","130","D","11","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235393","13","0","1","220","D","01","D","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04235843","14","0","1","190","D","01","D","119","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","4","0","1","210","D","12","D","","H","200","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","4","1","1","200","D","12","D","24","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","4","2","1","110","D","12","D","24","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","5","0","1","210","D","01","D","","H","200","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","5","1","1","200","D","01","D","27","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","5","2","1","110","D","01","D","26","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","6","0","1","210","D","02","D","","H","200","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","6","1","1","200","D","02","D","27","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236123","6","2","1","110","D","02","D","26","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236253","6","0","1","130","D","01","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","0","1","210","D","12","D","","H","210","D","110","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","1","1","100","D","12","D","98","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","2","1","110","D","12","D","69","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","3","1","120","D","12","D","43","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","4","1","130","D","12","D","105","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","5","1","170","D","12","D","197","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","6","1","190","D","12","D","77","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","7","1","200","D","12","D","69","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236443","1","8","1","220","D","12","D","42","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236463","5","0","1","200","D","02","D","46","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236463","6","0","1","200","D","01","D","46","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236463","7","0","1","200","D","12","D","46","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04236833","7","0","1","130","D","01","D","432","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","5","0","1","210","D","12","D","","H","110","D","120","D","200","D","100","D","","A","","A","","A","","A","","","A"
"20201","04237643","5","1","1","110","D","12","D","12","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","5","2","1","120","D","12","D","7","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","5","3","1","200","D","12","D","12","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","5","4","1","100","D","12","D","19","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","6","0","1","210","D","01","D","","H","110","D","120","D","200","D","100","D","","A","","A","","A","","A","","","A"
"20201","04237643","6","1","1","110","D","01","D","12","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","6","2","1","120","D","01","D","7","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","6","3","1","200","D","01","D","12","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","6","4","1","100","D","01","D","19","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","7","0","1","210","D","02","D","","H","110","D","120","D","200","D","100","D","","A","","A","","A","","A","","","A"
"20201","04237643","7","1","1","110","D","02","D","12","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","7","2","1","120","D","02","D","7","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","7","3","1","200","D","02","D","14","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237643","7","4","1","100","D","02","D","17","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04237823","11","0","1","110","D","02","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238153","2","0","1","110","D","01","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238363","5","0","1","190","D","12","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238493","5","0","1","190","D","01","D","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238573","17","0","2","200","D","12","D","17","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238583","7","0","1","190","D","01","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238583","8","0","1","190","D","02","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238583","9","0","1","200","D","02","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238583","10","0","2","190","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238613","5","0","1","170","D","12","D","219","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238613","6","0","1","170","D","12","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238693","5","0","1","190","D","01","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238693","6","0","1","190","D","02","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238693","7","0","1","200","D","01","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238693","8","0","1","200","D","01","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238693","9","0","1","200","D","01","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238693","10","0","1","200","D","01","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238723","8","0","1","210","D","02","D","","H","210","D","200","D","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238723","8","1","1","190","D","02","D","70","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238723","8","2","1","200","D","02","D","63","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238723","8","3","1","220","D","02","D","39","E","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04238943","5","0","2","190","D","12","D","225","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04239073","4","0","1","190","D","02","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04239243","2","0","1","120","D","01","D","60","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04239283","9","0","1","150","D","12","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04239283","10","0","1","130","D","01","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04239743","5","0","1","130","D","12","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04240143","3","0","1","190","D","01","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04240543","4","0","1","190","D","02","D","414","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04240543","5","0","2","190","D","12","D","41","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04240743","13","0","1","150","D","02","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04241203","6","0","1","190","D","02","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04241233","14","0","1","190","D","02","D","109","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04241373","11","0","1","110","D","02","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04241403","15","0","1","190","D","01","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04241983","8","0","1","190","D","02","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04242553","11","0","1","190","D","12","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04242553","12","0","1","190","D","02","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04243303","3","0","1","190","D","01","D","127","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04244313","3","0","2","220","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04244463","13","0","1","110","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04244683","4","0","1","190","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04245053","8","0","1","110","D","02","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04245073","9","0","1","220","D","02","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04245503","19","0","1","170","D","01","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04245743","7","0","1","190","D","01","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04246043","10","0","1","220","D","12","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04246303","16","0","1","190","D","12","D","59","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04246303","17","0","1","190","D","01","D","59","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04246303","18","0","1","190","D","02","D","59","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04246303","19","0","2","190","D","12","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267102","11","0","1","200","D","10","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267402","12","0","1","120","D","12","D","52","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267552","6","0","1","190","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267552","7","0","1","220","D","10","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267592","10","0","1","110","D","12","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267822","9","0","1","110","D","10","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267822","10","0","1","110","D","11","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04267822","11","0","1","110","D","12","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268012","11","0","1","110","D","10","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268012","12","0","1","110","D","10","D","163","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268222","7","0","1","190","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268342","3","0","1","190","D","10","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268342","4","0","1","190","D","11","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268342","5","0","1","190","D","12","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268562","6","0","1","190","D","12","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268582","4","0","1","130","D","10","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268922","15","0","1","220","D","10","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268922","16","0","1","220","D","11","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04268922","17","0","1","220","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04269622","9","0","1","200","D","12","D","165","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04269862","19","0","1","220","D","12","D","199","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04269932","5","0","1","190","D","10","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04269932","6","0","1","190","D","11","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04269932","7","0","1","190","D","12","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270242","12","0","1","200","D","10","D","200","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270242","13","0","1","190","D","11","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270322","21","0","2","110","D","10","D","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270352","8","0","1","220","D","11","D","257","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270392","2","0","1","190","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270392","3","0","1","190","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270392","4","0","1","190","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270572","5","0","2","190","D","10","D","115","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04270712","6","0","1","220","D","11","D","106","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04271292","12","0","1","130","D","12","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04271422","12","0","1","100","D","12","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04271462","7","0","1","200","D","12","D","69","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04271872","11","0","1","220","D","12","D","213","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04271872","12","0","1","110","D","11","D","41","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272082","3","0","1","110","D","11","D","92","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272152","8","0","1","200","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272322","8","0","1","200","D","10","D","258","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272592","5","0","1","190","D","10","D","79","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272592","6","0","1","190","D","11","D","79","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272592","7","0","1","190","D","12","D","79","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272742","15","0","2","190","D","10","D","184","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272902","12","0","1","190","D","10","D","219","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272902","13","0","1","190","D","11","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272902","14","0","1","190","D","12","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20201","04272902","15","0","1","200","D","11","D","657","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
