"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20191","03905134","7","0","1","380","D","1","D","1","D","01","D","","A","","H","320","D","300","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03905134","7","1","1","300","D","1","D","1","D","01","D","","A","6980","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905134","8","0","1","310","D","1","D","","A","13","D","","A","460","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905134","9","0","1","350","D","1","D","1","D","01","D","","A","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905254","16","0","1","200","D","1","D","","A","13","D","","A","1298","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905694","7","0","1","350","D","1","D","2","D","11","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905704","7","0","1","100","D","1","D","","A","01","D","","A","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905704","8","0","1","350","D","1","D","1","D","01","D","","A","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905794","7","0","1","100","D","1","D","","A","13","D","","A","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03905934","16","0","1","300","D","1","D","1","D","01","D","","A","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906104","5","0","1","380","D","2","D","1","D","01","D","","A","","H","310","D","300","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03906104","5","1","1","300","D","2","D","1","D","01","D","","A","1400","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906154","15","0","1","100","D","1","D","","A","13","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906154","16","0","1","300","D","2","D","1","D","01","D","","A","15000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906154","17","0","1","310","D","2","D","","A","13","D","","A","875","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906154","18","0","1","350","D","2","D","1","D","01","D","","A","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906284","9","0","1","360","D","1","D","","A","13","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906284","10","0","1","360","D","1","D","","A","11","D","","A","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906284","11","0","1","350","D","1","D","3","D","01","D","","A","85","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906284","12","0","1","200","D","1","D","","A","13","D","","A","295","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906334","10","0","1","300","D","2","D","1","D","01","D","","A","3500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906334","11","0","1","350","D","2","D","1","D","01","D","","A","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906444","11","0","1","100","D","1","D","","A","01","D","","A","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906464","6","0","1","300","D","1","D","1","D","12","D","","A","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906464","7","0","1","300","D","1","D","1","D","01","D","","A","998","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906464","8","0","1","300","D","1","D","1","D","01","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906464","9","0","2","300","D","1","D","1","D","11","D","","A","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906534","11","0","1","350","D","1","D","1","D","01","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906684","8","0","1","300","D","1","D","1","D","11","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906684","9","0","1","300","D","1","D","1","D","12","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03906684","10","0","1","300","D","1","D","1","D","01","D","","A","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907034","6","0","1","100","D","1","D","","A","11","D","","A","577","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907034","7","0","1","100","D","1","D","","A","12","D","","A","332","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907034","8","0","1","100","D","1","D","","A","01","D","","A","619","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907064","2","0","1","340","D","1","D","","A","01","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907154","9","0","1","300","D","1","D","1","D","11","D","","A","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907154","10","0","1","300","D","1","D","1","D","11","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907154","11","0","1","200","D","1","D","","A","13","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907164","19","0","1","310","D","2","D","","A","13","D","","A","1181","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907164","20","0","1","330","D","2","D","","A","12","D","","A","","H","320","D","310","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03907164","20","1","1","310","D","2","D","","A","12","D","","A","4070","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907164","20","2","1","320","D","2","D","","A","12","D","","A","1430","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907204","6","0","1","300","D","1","D","1","D","13","D","","A","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907264","4","0","1","100","D","1","D","","A","13","D","","A","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907284","4","0","1","300","D","2","D","2","D","12","D","","A","5000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907674","4","0","2","360","D","1","D","","A","11","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907694","13","0","1","300","D","1","D","1","D","01","D","","A","8116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907704","7","0","1","300","D","1","D","1","D","13","D","","A","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907894","8","0","1","380","D","1","D","2","D","13","D","","A","","H","380","D","300","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03907894","8","1","1","300","D","1","D","2","D","13","D","","A","251","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03907894","8","2","1","350","D","1","D","2","D","13","D","","A","24","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908174","3","0","1","200","D","1","D","","A","13","D","","A","235","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908194","2","0","1","350","D","1","D","1","D","01","D","","A","18","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908204","6","0","1","100","D","1","D","","A","13","D","","A","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908384","5","0","1","300","D","2","D","1","D","12","D","","A","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908384","6","0","1","350","D","1","D","1","D","01","D","","A","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908534","28","0","1","300","D","2","D","1","D","01","D","","A","2500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908534","29","0","1","300","D","2","D","1","D","01","D","","A","1700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908534","30","0","1","310","D","2","D","","A","01","D","","A","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908534","31","0","1","310","D","2","D","","A","01","D","","A","1700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908534","32","0","1","350","D","2","D","1","D","01","D","","A","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908914","12","0","1","300","D","1","D","1","D","01","D","","A","2800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03908914","13","0","1","350","D","1","D","1","D","01","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909084","3","0","1","350","D","1","D","1","D","11","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909094","5","0","1","300","D","1","D","1","D","12","D","","A","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909094","6","0","1","350","D","1","D","1","D","12","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909484","7","0","1","200","D","1","D","","A","13","D","","A","115","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909544","8","0","1","300","D","2","D","1","D","11","D","","A","630","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909544","9","0","1","300","D","2","D","1","D","01","D","","A","630","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909544","10","0","1","310","D","2","D","","A","01","D","","A","620","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909544","11","0","1","310","D","2","D","","A","11","D","","A","629","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03909994","5","0","1","100","D","1","D","","A","01","D","","A","175","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910024","26","0","1","100","D","1","D","","A","01","D","","A","175","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910024","27","0","1","100","D","1","D","","A","01","D","","A","175","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910134","5","0","1","300","D","1","D","1","D","01","D","","A","477","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910134","6","0","1","350","D","1","D","1","D","01","D","","A","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910184","2","0","1","300","D","1","D","1","D","13","D","","A","115","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910244","15","0","1","350","D","1","D","1","D","01","D","","A","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910494","11","0","1","100","D","1","D","","A","13","D","","A","320","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910494","12","0","1","100","D","1","D","","A","12","D","","A","325","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910494","13","0","1","100","D","1","D","","A","01","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910494","14","0","1","360","D","1","D","","A","01","D","","A","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910544","4","0","1","380","D","1","D","2","D","01","D","","A","","H","100","D","350","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03910544","4","1","1","350","D","1","D","2","D","01","D","","A","75","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910614","17","0","1","300","D","1","D","1","D","13","D","","A","385","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910764","9","0","1","300","D","1","D","2","D","13","D","","A","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910934","14","0","1","100","D","1","D","","A","13","D","","A","29","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03910934","15","0","1","100","D","1","D","","A","12","D","","A","74","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911064","4","0","1","200","D","1","D","","A","13","D","","A","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911244","4","0","1","300","D","1","D","1","D","01","D","","A","3600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911294","2","0","1","100","D","1","D","","A","13","D","","A","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911534","6","0","1","300","D","2","D","1","D","13","D","","A","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911774","2","0","1","370","D","1","D","1","D","01","D","","A","","H","300","D","350","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03911774","2","1","1","300","D","1","D","1","D","01","D","","A","883","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911774","2","2","1","350","D","1","D","1","D","01","D","","A","117","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911774","3","0","2","300","D","1","D","1","D","11","D","","A","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911914","11","0","1","335","D","2","D","1","D","01","D","","A","","H","310","D","320","D","300","D","","A","","A","","A","","A","","A","","A"
"20191","03911914","11","1","1","300","D","2","D","1","D","01","D","","A","10500","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03911984","8","0","1","360","D","1","D","","A","11","D","","A","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912034","11","0","1","360","D","1","D","","A","01","D","","A","115","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912334","10","0","1","100","D","2","D","","A","13","D","","A","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912334","11","0","1","345","D","2","D","","A","01","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912424","13","0","1","100","D","1","D","","A","12","D","","A","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912424","14","0","2","100","D","1","D","","A","11","D","","A","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912444","7","0","2","360","D","1","D","","A","11","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912554","11","0","1","370","D","1","D","2","D","12","D","","A","","H","350","D","300","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03912554","11","1","1","350","D","1","D","2","D","12","D","","A","107","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912554","11","2","1","300","D","1","D","2","D","12","D","","A","1804","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03912554","12","0","1","300","D","1","D","1","D","01","D","","A","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03922894","26","0","1","100","D","1","D","","A","02","D","","A","236","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
