"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_","MEDRPRNT","MEDR_RNT","MEDRNOUT","MEDR_OUT"
"20201","04324561","29","0","1","120","D","1","D","12","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04326212","21","0","1","620","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04327631","12","0","1","420","D","1","D","01","D","135","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04328491","14","0","1","200","D","1","D","01","D","145","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04329751","20","0","1","200","D","1","D","12","D","560","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04343461","11","0","1","200","D","1","D","02","D","480","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04345891","39","0","1","510","D","1","D","12","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04347001","6","0","1","620","D","1","D","12","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04347161","31","0","1","620","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04347161","32","0","1","620","D","1","D","01","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04347161","33","0","1","620","D","1","D","02","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04349881","10","0","1","635","D","1","D","12","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20201","04349881","11","0","1","635","D","1","D","01","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20201","04349881","12","0","1","635","D","1","D","02","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20201","04351721","22","0","1","420","D","1","D","02","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
